"genus","n_points","Vol","CHELSA_bio10_01","CHELSA_bio10_02","CHELSA_bio10_10","CHELSA_bio10_11","CHELSA_bio10_12","CHELSA_bio10_15","CHELSA_bio10_16","CHELSA_bio10_17","GLOBAL_SLOPE_10MIN","depthtobedrock2","meancarbon","meanpH","meanwatercap"
"Eucalyptus",12214,101.696260467143,20.4356112197145,94.0604081071502,26.2813385718678,13.7052051106097,567.754680517058,53.4674507905458,285.005701081771,54.8570809952665,0.242269542741699,168.194694621525,14.5438982065409,68.4014205767935,14.4936662844954
"Eugenia",6617,182.496622786416,23.5785169825521,63.2223406634903,25.4919330372699,21.2788514275251,1705.96590893245,56.9035781518539,768.136947936182,149.054164203904,0.539677282121665,191.904980615846,32.5508897056678,54.0503056838311,16.7423626352704
"Euryomyrtus",376,15.0030669034782,15.9112945414604,77.818091336717,21.8420002003934,10.0244178406577,645.102358310781,30.4602447114092,230.482390200838,101.056267449196,0.398292391922602,152.410575447564,30.8949747891396,62.6395147404772,17.0703196722142
"Feijoa",82,1.78837601968323,16.8383363630713,76.5091427128489,21.17815471277,11.8883834234098,1633.30402504526,15.561976746815,503.429071938119,314.158565428199,0.583479959335996,192.736481503743,35.1722468864627,51.4564881789975,18.3706218033302
"Gossia",371,23.3112211137852,22.1923659214112,64.0037217564339,25.7682177705585,17.6859456972292,1346.74581407408,67.8702003448157,731.272513253348,96.6013508273585,0.471417267806828,172.409619012614,27.5368576223919,58.3433555078336,16.4734661891042
"Harmogia",141,4.8018371147,16.9632511747644,89.1631706995321,22.9378322438991,10.1216911796137,751.688035680893,30.2161006995127,282.62307793367,118.631881253939,0.47295129651217,170.205556105215,22.5996545350298,62.0568607208577,15.8639416069004
"Heteropyxis",15,0.666629671482653,19.563499323527,106.60366007487,23.3527540842692,13.8892600377401,754.613639322917,77.0648028055827,390.054290771484,27.665754032135,0.784929976860682,187.837674458822,17.4796594778697,60.5192207336426,14.2138659159342
"Homalocalyx",319,5.27062633244892,21.3056497723331,103.392865195917,28.2067301340611,13.9073030417989,430.554403849156,56.164480086778,235.974537266459,28.9093717153543,0.134038759483065,156.913104193338,8.08104415307972,68.9600321372101,13.9562534112542
"Homalospermum",58,0.376976333699619,15.9745749933966,52.1197160523513,19.7308122371805,12.4965512999173,951.631849617794,63.5306315586485,479.211394211342,61.033669504626,0.262995197983651,198.168206905497,36.2759954847139,57.4529410230702,18.3791179163703
"Homoranthus",295,15.1615552315766,18.7587018514084,82.6163331500555,24.0771399029231,12.6354849589073,736.655199988414,44.0749830052004,327.841889565678,87.9493126707562,0.304139900333801,177.886602446993,19.2041933500161,65.3178473424103,15.4778094790076
"Hypocalymma",353,1.81856275587627,17.0622462010586,78.3728477650931,22.4600334383611,12.0816331463563,643.660000636287,65.4579199177685,339.652229503599,44.4183983519125,0.231044566804918,195.503701794474,21.4912137390872,64.1865665518641,16.0566691300912
"Hysterobaeckea",358,2.18733930024235,17.8839947418128,94.8522190861196,24.6299846212291,11.1569890842757,337.836982428695,39.8793664591272,136.868318674951,43.2676028193042,0.130446520714641,171.773728114933,9.85004910582493,71.8210269627846,14.3183481662189
"Kanakomyrtus",5,0.172333126694819,22.3672737121582,21.8434499740601,25.1315563201904,19.3882064819336,1996.75078125,45.1318046569824,967.787060546875,271.700625610352,0.648022699356079,157.357257080078,51.149370765686,52.4158355712891,17.8630763053894
"Kania",31,13.1568162057917,21.0053545428861,44.201086290421,21.563284320216,20.1447533022973,3166.99797993322,20.1720048227618,1004.41377701298,521.061777914724,2.40200881419643,158.625072356193,91.5237737778694,51.8274049451274,17.9719504771694
"Kardomia",53,1.47187173563611,19.5740640388345,96.8903787001124,25.3926200866699,12.319977499404,675.494900685436,41.565223405946,282.196600572118,89.0451550393734,0.246825869529034,189.832728008054,15.7506443779424,65.1746524414926,13.9808403905833
"Kjellbergiodendron",15,0.662601397324744,25.5524219512939,40.3808091481527,26.1556615193685,24.7096181233724,2426.46648763021,38.1240135192871,1028.24514973958,278.448542277018,1.00335742731889,186.511243947347,64.3600268681844,50.1579987208048,17.0292337735494
"Kunzea",1472,46.7654312812223,15.0251542133806,71.6529196662747,20.3441365186287,9.75059064557654,849.697641289752,33.6785572184169,312.037500345189,129.193158100481,0.487032799471329,167.145777677584,38.1774535340753,61.2181189807493,17.5520767475997
"Lenwebbia",20,2.16439924484578,20.490295791626,56.696724319458,24.0594207763672,16.4458837985992,2091.54470214844,57.5294900894165,1105.79646453857,181.078882598877,0.848174878954887,154.405611419678,37.2242763996124,54.1291369438171,17.6455372214317
"Leptospermum",3156,119.706785963481,16.0237079253668,73.2691518269262,21.1937027108987,10.7279405858939,899.623082957491,35.0571361553533,346.218768869214,128.388937424571,0.466595287387866,164.842339832042,37.692689377474,61.7101285233638,17.1683950237214
"Lindsayomyrtus",13,0.458397697218534,23.8660758091853,37.6203253819392,26.3148909348708,20.6911729665903,2135.58580603966,88.1537686861478,1321.30338228666,104.852811960074,0.824927859581434,142.956468484341,40.8475096286871,54.9090589132064,17.0460110811087
"Lithomyrtus",289,8.3189552767351,25.7185948975771,73.1402670487401,28.4312130225158,22.0293845206396,1264.72930010627,103.836138306192,852.955695129183,23.4839904943552,0.285188915932877,183.758504653441,21.5627255734026,60.4627070683657,15.1659546911648
"Lophomyrtus",149,8.51829556851728,13.0241010077048,42.6795505613289,17.3366486914206,9.10457552279402,1299.9108247693,18.2416750568672,407.562013664502,237.645026034157,0.677365021258593,161.563565339512,68.980027662913,55.7824313036601,20.3583272022671
"Lophostemon",862,34.2121865877133,23.8296559548433,79.3529736425926,27.4258502840719,19.0098010337546,1094.74341797441,84.1380554860817,658.533081975171,55.6776408608441,0.33270127444232,170.671840848014,20.9646400256113,61.9550510138757,15.4062495099788
"Luma",81,19.7728080087475,12.435259030189,84.8659826678994,18.3037985813471,7.00322976524447,1111.54481628795,80.9913559195436,600.657313405732,74.9835903975699,1.09039788610405,144.418292948248,64.708009280295,59.9763049333674,19.7012389275272
"Lysicarpus",117,1.34367620733267,21.2352968688704,95.0970612550393,26.6021478441026,14.3256815885886,643.811299641927,50.656372787606,294.034392528045,72.0910200135321,0.261368949045865,184.279711364681,14.174407831624,66.9282730461186,13.8332554560441
"Malleostemon",245,0.730366259117189,20.3194105965751,103.368061470499,27.6826570471939,13.0134169909419,298.208262914541,57.9663833228909,148.129748472875,26.916042968205,0.113914145358211,154.490770172586,5.89689727826994,70.3878252613301,14.0113770348685
"Melaleuca",6773,91.9832787052975,20.8057197176264,87.7392984973474,26.0123776050468,14.8245640947665,665.804054274898,61.7937111085052,357.101659572302,53.3380252355621,0.249225746381068,168.260871334466,17.8080997825717,67.1311987726855,14.9597627409557
"Metrosideros",512,127.101546068245,15.577022691723,39.4690222889185,19.0732729034498,12.3593154974515,1851.98964607716,22.3962636832148,610.367556005716,320.382262840867,0.923160583551214,159.162130214636,83.5523028605193,54.7892829456761,19.364355155951
"Micromyrtus",1076,19.6162326170737,19.2261452874286,100.034859763645,26.0473921821906,11.7956896913982,433.191141532699,40.523772532612,177.80837651079,57.9591501029451,0.203437524846821,168.805570828206,10.7562190484962,68.9935138157605,14.2388325264906
"Mitrantia",4,0.00217184483694167,23.8652148246765,35.8382754325867,26.2586951255798,20.7413597106934,2404.02313232422,87.1644115447998,1452.69088745117,120.71483039856,1.08355678617954,143.739016056061,47.7151753902435,54.1972420215607,17.5720120668411
"Mosiera",41,5.13417573056608,24.5017588080429,38.6899695512725,27.0985991780351,21.5115978892257,1193.99128313762,53.4025165278737,530.601927966606,122.192708038702,0.2832807021694,168.463793289371,73.2309814662468,68.3404451463281,16.437069104939
"Myrceugenia",623,41.1634271435935,17.7610840705578,73.1412756416235,21.6458259968275,13.4833968841197,1590.58664040849,41.6769675733955,631.097237392566,216.191214617247,0.756763106077695,183.853644493299,41.1654284325166,52.6328722274202,18.5148370807242
"Myrcia",6994,226.861541431984,23.3760416389091,62.9539628409303,25.0188471704065,21.4130131235703,1837.21772432914,54.0615876083685,800.606146060026,169.986298217266,0.5856166204964,194.472312548585,33.5515348104626,52.1559563422155,17.0161135065329
"Myrcianthes",818,157.017086841098,18.1289023764268,69.5510990252413,20.357618609967,15.378538556652,1408.25646784719,51.6204894778198,597.043000714412,146.032697531005,1.61270840684753,170.976065412613,55.9757320437377,57.7709506543166,18.0858185790667
"Myrciaria",1482,91.7906356385958,23.2954788722812,64.2436720993516,25.2177873677731,20.9448654004919,1701.13045529508,53.4212017194462,749.052163138242,159.817358167548,0.493400145255432,195.412411860502,30.5740071042695,52.825191137011,16.8911077189006
"Myrrhinium",85,2.31807828245585,17.6866591958439,73.0772567300235,21.9357493456672,12.9019378549912,1627.99543313419,17.5595500048469,507.921709487017,299.007417028091,0.542260726367343,193.69664031384,33.3645826592165,52.0044684092204,18.3649160385132
"Myrtastrum",5,0.00217184483694167,22.7707904815674,18.314741897583,25.6132900238037,19.7264530181885,1802.14934082031,39.079598236084,706.506817626953,225.1578125,0.598438233137131,163.683471679688,45.1384325027466,53.0288785934448,17.9547828674316
"Myrtella",7,0.0948913864914209,21.688241822379,46.7701089041574,22.0588888440813,21.2546826771327,2669.3487374442,21.6929569244385,872.390694754464,416.839656284877,2.51158442241805,167.721717289516,82.5664449419294,51.1201718194144,17.7215688909803
"Myrteola",141,67.7989307811834,13.6357532207002,64.5291476689332,14.3826586405436,12.3814549319288,1626.52851034394,45.7200225261932,681.488494873047,185.103537410709,2.77029572184204,146.788506054709,101.181759766653,54.7121306750791,19.9607046529756
"Myrtus",302,7.36219606731236,16.819216807157,65.6606667215461,24.9465653312127,9.90836465121894,646.711755916772,56.3221564387644,291.83816760739,32.267797722327,0.685857450540196,196.000105308381,42.0261850214952,69.3357016771834,16.2104797868539
"Neofabricia",84,1.16503715023458,25.9620650382269,57.1478109586807,27.9383834203084,23.472254934765,1386.99342564174,108.822812398275,975.277619861421,17.3321673841704,0.200406931529176,191.791454110827,22.103435395729,57.1500483808063,15.5139732474372
"Neomitranthes",140,5.6587973485383,21.389438526971,61.4400074277605,24.4933082308088,17.9340207712991,1554.27877633231,39.4312668868474,621.49273223877,197.024043028695,0.883914186446262,193.064257803417,32.9442306115514,52.3459585439591,17.9774562954903
"Neomyrtus",139,24.9331298245558,11.0266952874849,50.2705688682391,15.3819733557941,6.98477276495035,1890.97424316406,16.351486151167,559.202871528461,353.343740175096,0.904786137153776,123.098881091431,103.775442031934,53.9532988477382,20.9379207430412
"Ochrosperma",63,6.38018016873689,18.8870343859234,65.1791289798797,23.5445305960519,13.5407520778595,1209.38151235429,35.9702415920439,483.02252633231,151.649100651817,0.383149979865208,169.639043601102,33.96804979617,57.6508990242368,19.1816274678266
"Octamyrtus",40,26.2432888736147,21.0790296792984,44.2282847166061,21.4674949169159,20.3027407407761,2952.72526855469,22.4449078559875,989.142938232422,490.389697647095,1.87347128828987,166.237195634842,91.5400683403015,51.6793975353241,18.3601599395275
"Osbornia",76,5.34717509860129,25.4865208174053,50.7999737011759,28.1832797652797,21.974549870742,1431.37011357358,90.5174207185444,894.475101270174,48.1700433900482,0.182988951488177,184.04406378562,35.1368422649409,59.3250173978638,17.3778125926068
"Oxymyrrhine",32,0.275589529823695,16.9327796697617,79.9655579328537,22.022979080677,11.9644727706909,480.537610054016,46.1109297275543,212.43755698204,54.2461323142052,0.206954358029179,193.469455838203,18.6373653188348,68.252076625824,15.7323474138975
"Pericalymma",124,0.894257629839096,16.773869945157,64.6694345474243,21.4462997682633,12.5663599352683,841.291254105107,70.9653041285853,455.410828251992,48.8973723380796,0.287897760243786,198.04148785786,30.7064089201471,60.396671531021,17.7715713272813
"Pileanthus",152,1.34828664330885,21.3083992255361,90.4454504314222,27.595514247292,15.1363568870645,365.544287129452,77.759263139022,213.253520062095,18.0550468030729,0.180478481189838,171.363868457184,8.40501510515286,70.875967684545,14.4214306620129
"Pilidiostigma",71,7.85414290581242,22.0802422913027,53.0801680390264,25.2627354474135,18.1930224190296,1905.93448348784,68.3834774930712,1039.81132743728,137.515589210349,0.671147421107326,164.27155997048,35.2009722615632,54.9031044865998,17.43754309108
"Pimenta",237,21.2196624073175,21.7116356056954,66.6319580721956,24.056931322637,18.7663202688161,1585.13686193796,57.1731254481062,736.2484307269,134.434936901688,0.691999568324929,186.885836814526,31.9180998218713,55.400332571585,16.6153297353897
"Pleurocalyptus",7,0.0173455703137202,22.2571637289865,19.3747268404279,25.0725898742676,19.2285848345075,1750.00776018415,40.1380827767508,671.40238734654,226.13671875,0.697210150105613,164.27689743042,47.2091732025146,53.4699788774763,18.0717804091317
"Plinia",496,40.8483686286611,22.5127118114502,64.1423192178049,24.9367647478657,19.5170721613592,1795.78271195196,40.0670201701503,702.080538534349,222.050795620968,0.535084814062312,195.51799224269,33.0824143357815,52.5439256045126,17.1799195432855
"Psidium",3073,159.429269226495,23.1715838614422,66.7194121329134,25.0554010196405,20.8695987043012,1588.78286287113,57.7078121336699,715.149452911853,134.83136201219,0.637252514446142,192.657856259303,30.7265653372108,54.4070851560502,16.66143081775
"Purpureostemon",6,0.0199610788634347,23.9474115371704,20.4401696523031,26.5720144907633,21.1351044972738,1552.89416503906,53.3921585083008,746.70448811849,158.904535929362,0.454111283024152,185.389106750488,40.5953925450643,54.5594940185547,18.0364419619242
"Rhodamnia",506,58.1559626819375,22.2993572955075,57.9255685881664,25.1708115136671,18.8534290701033,1784.80514309246,51.5820686864287,799.840361101354,190.440141594457,0.624714517543419,174.533046491047,49.029732238925,54.8215027187781,17.6889104647201
"Rhodomyrtus",382,57.6607950910598,22.6713568278008,54.1863165750554,26.0899507887076,18.4631211195941,1960.39001672555,59.994545113978,935.379458682075,183.7073965884,0.717229882050403,179.999111753068,48.7356891808918,54.9873139646041,17.4082160487017
"Rinzia",490,3.78619594299664,16.5409724955656,85.2262139768017,22.2905250549316,10.8922563747484,419.068430157097,38.8042435607132,168.910658326441,53.1387420070415,0.167066065088029,186.205451521095,15.4518245797173,71.1460634108303,15.0318963534167
"Ristantia",13,0.171020233165731,23.5441370743972,39.8014009915865,26.331062903771,20.0843737675593,2899.50179349459,72.3145526005672,1603.41297795222,219.160936795748,0.954350135647334,158.303016956036,46.3469678805425,53.974296936622,17.5126557716957
"Sannantha",309,21.7622886571973,18.1697802034397,71.549091829837,23.0804376879942,12.5475480672225,1058.28039748306,37.6352882508707,445.320146628568,134.504013678788,0.583205308174431,163.622795311764,29.6879513163397,58.2499444801059,17.5706507992462
"Scholtzia",234,1.19612834300825,19.433377763145,88.3009408152001,25.8795757864276,13.4334079628317,460.561441470415,75.8523966715886,268.9034683684,25.860618318248,0.207997427532013,182.152838389079,10.6694818020712,67.7825995330269,14.4473936162096
"Seorsus",16,0.155460175820383,22.9671547412872,88.1738166809082,26.5161081552505,18.6869484186172,1153.74368476868,74.6364685297012,540.446001529694,125.482849117368,0.126876594033092,182.779079198837,37.2481110617518,66.0553315877914,14.7526802867651
"Siphoneugena",270,35.5690890544352,20.1633574079584,71.4122306399875,22.3757919911985,17.3739408228132,1585.46031155056,58.4533094300164,732.57957695855,131.266770963316,1.04192142600401,187.088636800978,37.8203273702551,52.4697060373094,17.6116697770578
"Sphaerantia",9,0.198767453605347,22.802406946818,46.4082919226752,25.7429623074002,19.0484489864773,2749.01158311632,70.7809363471137,1563.62391493056,222.736717224121,1.26443147990439,154.889863755968,37.5506860415141,53.3805722130669,16.4074233373006
"Stenostegia",2,0.00217184483694167,26.9808349609375,98.3693161010742,30.2308683395386,21.8439197540283,782.288757324219,113.630905151367,523.3662109375,3.36931586265564,0.10753646120429,99.9227275848389,20.558863401413,67.2800912857056,12.9650157690048
"Stockwellia",5,0.00217184483694167,22.6825275421143,42.8720855712891,25.537321472168,19.6686332702637,2902.19436035156,68.9794563293457,1652.962890625,242.091856384277,1.30770032405853,156.292918395996,46.2388988494873,53.3040609359741,17.2298791408539
"Syncarpia",70,9.62712690821516,18.2496572494507,65.3622141701834,22.9262950079782,12.9239708151136,1221.73051932199,36.4921227863857,512.265155029297,161.694002137865,0.629789570612567,167.364608151572,32.1543375866754,56.8108971595764,18.9534143924713
"Syzygium",4059,208.665966864051,23.0152673776527,58.654652580483,25.5099401569155,20.0645932117158,1869.70953595447,60.5445128970911,860.592498557501,184.46317317661,0.687219360942843,183.596874521895,48.9584474574063,55.2255440352147,16.8639922399831
"Taxandria",232,1.63526604343688,16.3715193764917,67.179483232827,20.7987987912934,12.2016225066678,730.093173059924,55.9565953386241,358.028766960933,57.5869365231744,0.272733407641022,196.298997881769,28.2438485350074,62.589677298206,17.4392277721701
"Temu",24,1.94561607784531,12.7440903584162,84.7524784406026,18.3451313575109,7.46179717530807,1208.99090067546,78.1636722882589,667.968454996745,67.2815245687962,0.63985140932103,176.795031309128,59.800629278024,58.2459587653478,19.1976356108983
"Tetrapora",6,0.036385931519598,18.0630699793498,93.9074859619141,24.4276831944784,11.8564691543579,385.280370076497,51.3749287923177,168.391047159831,43.8920911153158,0.196347477535407,177.229269663493,8.8989529410998,67.9158369700114,13.8119534254074
"Thaleropia",14,1.80148734081613,21.6238047736032,51.4732563836234,23.8228893280029,19.0562205995832,2159.10062081473,53.1550415584019,1020.51737322126,234.955213819231,1.05682555053915,175.792819023132,49.2609459332057,52.6816399438041,16.6853812422071
"Thryptomene",1057,15.8192497553671,20.1912083675417,92.5666639477776,26.2114846365792,13.8380469775132,473.816838519801,56.719622141027,257.476720079117,35.4239447845416,0.169042080620528,172.937277439677,10.9167825181151,69.3808614369335,14.5791502809419
"Triplarina",47,5.61889975054278,19.9858889884137,80.4329497154723,24.7398506326878,14.2103707435283,995.542294766041,48.4155798364193,439.267453457447,106.377031366876,0.492297158279317,168.830593393204,23.1099590291368,60.6176500929163,15.9351878622745
"Tristania",30,1.33457122158233,15.6976802825928,67.568584950765,20.959391784668,10.0060938835144,1105.77495117188,26.964893913269,411.037108357747,175.480388387044,0.716364960372448,147.61398091846,34.5317968527476,56.3332019805908,19.7050707711114
"Tristaniopsis",409,49.8945118315061,19.9371383662329,60.9454546114635,23.4793841098515,15.8888301826048,1649.84606679902,38.9913464921611,674.193176418761,218.453037185016,0.757969574171658,159.627227069308,48.1209667640288,54.5346203806348,18.3717268529517
"Ugni",153,66.4324583404943,15.928832593307,60.7760417414647,17.413344149496,14.2894736859534,1882.82321147046,49.0063109055064,791.651738983354,181.332457062466,1.62551413698037,167.258730742926,81.6558258601004,54.2756821958588,18.6945953550941
"Uromyrtus",45,11.8931374662786,22.6080997467041,38.9074371337891,25.2025093926324,19.7815730200873,2135.60484754774,58.4338813569811,1061.56619669596,208.83956489563,0.946018478439914,158.541599711665,48.4178259249087,53.7457377539741,17.6105300161574
"Verticordia",1293,13.1374848434046,19.982445585571,91.0794995869211,25.5356414349431,14.3084164971265,552.634299057727,65.1686974670752,313.823114865709,32.6079401455779,0.17064012442388,179.948915058163,13.760035283591,67.9168737542685,14.7504853546343
"Welchiodendron",45,0.450728472251155,26.1250921461317,43.6496017456055,27.6343675401476,24.2395127190484,1612.53497450087,100.558617485894,1056.60641004774,32.2253277036879,0.130255245106916,196.166116954662,31.6804324220728,55.136240613019,16.3884097099304
"Whiteodendron",14,0.964246666388818,26.1644220352173,49.125953401838,26.7833136149815,25.6239750725882,3616.3978969029,27.0733604431152,1328.56958443778,621.791288103376,0.341217109800449,193.998792375837,142.322471891131,47.9041768482753,21.6043159621102
"Xanthomyrtus",86,47.8335247446147,18.7757565587066,45.6622763345408,19.4134963834009,17.8193730864414,3052.70678568995,22.3636419606763,1025.22245043378,512.561332525209,2.02953734491454,150.576400771622,102.150639877763,51.5515951629757,18.5032297650049
"Xanthostemon",444,23.5927159537298,26.1609206715146,71.1263933933533,28.6584489281113,22.7567042166048,1434.82510231637,97.8991019532487,906.652008812707,51.221507238402,0.367828704716705,174.051220651503,26.1337507259738,59.4924412668646,15.3570370722461
"Camissonia",990,29.5297094228576,13.0229500486694,115.309529497166,23.0980032872672,3.98291858048857,364.478853946262,61.73773850913,183.155190449532,20.7131374288087,0.990803558702082,188.253167809702,31.4684356783376,71.1963753025941,15.3921419615296
"Camissoniopsis",335,6.5692592302564,16.8514463538554,113.025775767084,24.5826130141073,9.95732763062662,338.106279720477,82.9230008708897,198.313222617534,5.83793513459829,1.25792885128093,171.678460778698,25.9287208557602,71.7364368675247,14.2224735939313
"Chamaenerion",4254,158.350030254586,4.11294399899172,75.7036475734061,15.8410651977514,-7.27651636330235,775.350835066368,38.3068912351454,299.619490008685,104.131629661191,0.647840858867565,177.781637081827,96.253665875492,57.2476720407996,19.3360485077278
"Chylismia",1026,10.6219636680089,16.9520585873903,121.609167355543,28.3910652229428,6.16561572630068,189.686565893668,49.0871726244281,82.3455349994682,16.7049995243253,0.971332321036062,182.690822214024,10.4625083006885,79.4225020929154,15.7408369667271
"Chylismiella",62,1.30551533583561,12.2493749741585,116.997099353421,24.7716104138282,0.690587212481806,209.540878049789,33.364137464954,79.4422358236005,28.4163544870192,0.888664358565884,191.352242962007,11.782122487022,78.5608028596447,16.3862512150118
"Circaea",4392,135.220495020978,7.56571150400832,71.8851434027128,18.5646638201451,-3.33865946518198,996.803789277763,35.6454902779861,380.640148307022,134.426053215673,0.567285509247371,186.480035723287,87.0253797874449,56.170566351854,19.2141964285458
"Clarkia",1219,39.3900460759615,12.3399677370003,108.725697255311,21.1250700039195,4.53882059291516,699.633617804811,71.8986837529471,363.760361794275,25.2114289079794,1.11975949412451,189.430976195183,58.6041209869312,63.8699947269178,15.8047659808158
"Epilobium",14404,308.268358136867,7.48877522384792,75.4847724668932,17.4794657477485,-2.06375801798745,838.28136870084,37.4384227069787,322.082773666024,112.421802549282,0.671862516114704,179.006640550662,80.419423817457,58.668943142742,19.0532863367219
"Eremothera",975,13.3292748844571,17.0234612061427,122.550932069436,28.1543192232572,6.6144114027244,211.454823052822,53.2120215186095,100.192811024984,15.110766101882,0.943097822431188,183.469966302529,11.9862820440836,78.6162223013853,15.4718048248536
"Eulobus",391,6.2025876641194,19.6806596819397,116.053637604579,28.0482663059479,11.8742428075932,266.904728521167,73.2680504937916,146.366548952849,7.05743668102239,1.09912798875867,163.50361031821,16.5873271051896,75.4490686330666,14.2060550651988
"Fuchsia",1374,236.155869853648,16.0057770484053,69.5512310219644,18.0642061644767,13.5810891049067,1508.73983830725,54.4723752617315,655.884810174223,152.620478009643,1.92633670089055,161.813830375671,65.3602523672653,55.9631526320486,18.6016095637119
"Gayophytum",1113,47.0543191861393,8.33289969553259,114.33909991488,19.4943309995578,-1.58464075794898,533.126599609156,49.744990545463,247.917735840968,39.260689123086,1.12875575174788,192.782355273402,56.1242829651738,65.9084505088032,17.1268765015958
"Gongylocarpus",35,5.06607624645115,19.7382190976824,95.0573432922363,22.6910227094378,16.1442486081805,911.111718314035,94.862387738909,588.775574820382,32.5436972481864,1.52298649807594,135.202683984666,30.7594007401239,63.3775914510091,15.2465396109081
"Hauya",71,13.6552661411294,22.3426795072959,71.4186808357776,24.0578770838993,20.4323875937663,1499.55448978048,82.9113507875254,816.365645287742,55.1812413511142,1.48631785316786,153.239226869574,32.7953311512728,60.1885295384367,14.9478677080271
"Lopezia",320,39.2307370787019,18.9065282851458,90.8302115082741,21.6344621449709,15.6386679776013,1139.89270787239,94.1082481503487,681.146565842628,38.8297653377056,1.72209185245738,138.336960339546,34.0037203669548,61.7959054499865,15.5941000528634
"Ludwigia",9609,259.025580232004,21.0676239012605,73.2234053578507,25.813969467542,15.8460086816302,1415.20084711957,54.1162161522892,627.926399756376,138.990357276033,0.459221866591347,191.323737411593,37.832689747663,57.3731345828027,16.0177851148169
"Megacorax",1,0.00217184483694167,16.7819118499756,126.261322021484,22.0035209655762,10.5296516418457,502.294677734375,106.340179443359,275.449737548828,8.78395080566406,0.612644076347351,84.2815971374512,19.543577671051,65.5595474243164,14.4570577144623
"Neoholmgrenia",120,1.29919899307542,9.09708486795425,111.677316220601,21.7406618595123,-1.8577562316755,313.09515469869,38.3138739426931,123.998407713572,32.8769962628682,0.66916170331339,199.59336236318,29.1122336457173,70.809126273791,15.2148836930593
"Oenothera",9248,203.579615468939,13.1037462778324,101.904972669369,23.6300228347158,2.30698895199986,686.025656047061,45.345093783365,274.500330600926,88.8903131267238,0.577301889537872,190.193727867206,37.2298122381269,67.0635159060241,15.3831429578066
"Tetrapteron",137,6.59072126779742,15.6896616455412,123.079163154546,24.5167500850928,7.77665214817019,352.511285990694,83.9473452881305,208.249733528082,5.43129475186341,1.17394593048052,184.588040688322,23.4521422518141,72.0507826491864,14.040218022618
"Xylonagra",21,0.159924559038426,20.9842493874686,83.8778889973958,26.9590764726911,15.9489153453282,106.72392581758,82.2605925060454,58.1441299801781,0.34364639422191,0.879125369446618,116.410088917566,14.2634849122592,78.5598095182389,13.6509987437536
"Olinia",61,11.6524506060884,18.6201133728027,87.4196565972,20.9403171226627,16.1939308135236,1172.52441506308,76.1759267244183,654.759877939693,44.0816043126779,1.30428408599291,190.289077915129,44.3537155135733,57.3989032526485,16.7992793302067
"Penaea",12,0.487393513091755,16.5717527071635,56.0076591173808,20.4534811973572,12.7489061355591,756.835067749023,51.7205944061279,332.150545756022,78.0693740844727,0.624748357261221,164.795234680176,34.0756918787956,64.5253955523173,18.6912399927775
"Rhynchocalyx",2,0.00217184483694167,19.9621286392212,64.3548831939697,23.5143690109253,16.2075042724609,1212.06481933594,45.1308193206787,448.423110961914,102.532485961914,1.02751687169075,197.838535308838,25.747576713562,55.8852467536926,16.9042761325836
"Callisthene",628,9.78590965876651,24.4568015997577,76.0970923855047,26.2765867877158,22.3741306635984,1309.85060741643,76.4619125849122,696.88136432429,38.2932597072261,0.360082718901111,198.474186569262,19.6565003731069,54.7876705804448,16.119670556609
"Erisma",300,29.9117092359292,24.7813422648112,50.4425803438822,25.6048970095317,23.8633432070414,2611.25537556966,43.5971138922373,1042.14728118896,303.092707386017,0.355351008585033,197.738495909373,37.7206222979228,46.6751783212026,18.4213230212529
"Erismadelphus",36,1.46571164925285,24.3831850157844,41.6692258516947,25.4510821236504,23.2059002982246,2338.31650458442,64.4672172334459,1141.99612426758,57.2283963097466,0.40224491023562,197.854012065464,41.2731536759271,48.4617247846391,15.8586230940289
"Korupodendron",3,0.00217184483694167,23.9927221934001,44.4201787312826,24.8840128580729,23.0927022298177,2627.04296875,62.7387504577637,1393.48616536458,40.7264747619629,1.04073550303777,189.327276865641,60.4977124532064,47.0281232198079,16.7496531804403
"Qualea",2010,63.2828114338157,24.1812193092422,67.998551333603,25.7511872087545,22.3146829197063,1729.53136230013,64.75353031111,809.210030661056,118.495513613159,0.364266193163725,198.111507797716,25.8068513399728,51.926102797823,16.5323253426781
"Ruizterania",18,1.43389177871141,25.2669296264648,52.7922956678602,26.1821476618449,24.4169261720445,2233.11036512587,51.6426051457723,981.038150363498,213.714612748888,0.199234099541273,199.460579766168,31.3064474264781,45.3879024717543,17.2772447003259
"Salvertia",291,4.27469587752156,24.71913911223,73.4537019893476,26.4524705565672,22.9822149243961,1470.19626766873,79.1306296804107,776.251353889806,30.0226345643964,0.312501351669098,199.237161590471,19.7649804353714,53.2132930526209,16.1818479721489
"Vochysia",2426,104.964469300899,23.8268054036788,64.7370512719402,25.2975421486467,22.0833985707235,1860.31513558157,60.8634413010015,843.579159968566,142.684308246761,0.531782496878332,196.000143167507,31.2140955504938,51.9780574044083,16.6873244379339
