"(Intercept)","CHELSA_bio10_02","CHELSA_bio10_11","CHELSA_bio10_17","depthtobedrock2","fm_scoring_corolla_diam","fm_scoring_fruit","fm_scoring_seed_number","GLOBAL_SLOPE_10MIN","meancarbon","meanpH","meanwatercap","most_common_life_form","seed.length.mean","df","logLik","AICc","delta","weight"
-23.339389450436,3.95844353790956,NA,0.95999799326339,NA,NA,"+",0.378974903023282,NA,0.773178346625611,NA,-0.872247231485861,NA,NA,8,-507.475969870423,1031.62170718271,4.72789184274097,0.00181055469752957
-50.0837549321059,4.24861652087378,4.05690572417255,0.95694951119416,NA,-0.171664624893002,"+",0.379860716980387,NA,0.741322886164141,NA,NA,"+",NA,10,-505.299511735545,1031.63188732086,4.73807198089094,0.00180136226396309
-42.2142444925751,3.25679708512735,NA,1.30325875010611,0.189744943240917,-0.130281163649095,"+",0.390360711386837,NA,NA,4.76647425944045,NA,"+",NA,10,-505.301095768168,1031.6350553861,4.74124004613782,0.00179851110613002
-44.4069673648074,3.25687865549495,NA,1.24036249073665,NA,NA,"+",0.38441708186174,NA,NA,4.9826822400714,0.788174392666082,"+",0.128439488910168,10,-505.303722623363,1031.64030909649,4.74649375652621,0.00179379287765368
-22.2634324258637,3.94013827389331,NA,0.955371951052104,-0.571303792970502,NA,"+",0.375324489386283,NA,0.650933855950141,NA,NA,NA,NA,8,-507.493644097382,1031.65705563662,4.76324029666034,0.00177883567319034
-63.5012731176357,3.3063707758708,3.46758888266348,1.3021446457255,NA,NA,"+",0.384327650617474,NA,NA,5.26095392050509,NA,"+",0.125646572673142,10,-505.313432069915,1031.6597279896,4.76591264963076,0.00177646042202354
-41.8820156687118,4.068069475675,2.79771326528076,0.952226029592728,NA,NA,"+",0.374563391946853,NA,0.721192064674301,NA,NA,NA,NA,8,-507.495264152975,1031.66029574781,4.7664804078463,0.00177595619359729
-48.7909964988151,3.47809490121965,NA,1.01982044081142,NA,-0.265103950060577,"+",0.426031407937311,-0.166543972610871,0.917375315717001,5.87848355942784,NA,"+",0.253537220169086,12,-503.095593624893,1031.66986023557,4.77604489560304,0.00176748341356004
-57.0392941402232,3.44568452911465,NA,1.08515272786387,1.59794867077634,NA,NA,0.325007670169351,NA,0.960546832372917,5.86109899458375,NA,"+",NA,9,-506.419065818424,1031.67925313217,4.7854377922099,0.00175920198096282
-4.35829676408959,3.60290143072861,-3.18495541825946,1.14624023040804,NA,NA,"+",0.394089206219789,NA,NA,NA,NA,NA,NA,7,-508.591041361553,1031.70060124162,4.80678590165962,0.00174052402484856
-159.233247861786,3.94250967887194,18.0474067326637,1.13255572544993,NA,-0.152310880292582,NA,0.320754221690938,NA,1.20718707415504,7.17218954295245,NA,"+",NA,10,-505.336679897939,1031.70622364564,4.81240830567913,0.00173563793132769
-19.8317024902678,3.82432013939998,NA,1.16120808814136,-0.736217457545863,-0.144707766767637,"+",0.391707533882699,NA,NA,NA,NA,"+",NA,9,-506.436116467109,1031.71335442955,4.81953908958121,0.00172946072045011
-25.5142712445036,3.96846683917622,NA,0.949027468478,NA,NA,"+",0.378479720705037,-0.0252730371291026,0.696051961746074,NA,NA,NA,NA,8,-507.522686938299,1031.71514131846,4.82132597849295,0.00172791623341721
-173.009179319257,3.98623841014497,19.6835903585568,1.13317326725339,NA,NA,NA,0.311371867384026,-0.268313553215675,1.40875274963027,7.94308621423585,NA,"+",NA,10,-505.343868213432,1031.72060027663,4.82678493666572,0.00172320635287936
-26.4563261915038,4.11175607774283,NA,0.950471211754649,NA,-0.170989282946302,"+",0.386720765311704,-0.0634163123964936,0.723137902827202,NA,NA,"+",NA,10,-505.346043287762,1031.72495042529,4.83113508532392,0.00171946232422384
-130.239261176707,3.75240779899595,13.3613122740693,1.11318619888785,NA,NA,"+",0.351671932773561,NA,1.12329912217803,7.34451315507624,-0.963059798976214,"+",0.0892878497154561,12,-503.132080591268,1031.74283416832,4.84901882835311,0.0017041556501923
-43.2478748004042,3.30805869821254,NA,1.15946664146452,NA,NA,"+",NA,NA,1.06220854026633,5.92075735934589,-1.89547368034029,"+",NA,9,-506.452467105195,1031.74605570572,4.85224036575323,0.0017014128592049
-155.71858188563,3.62927342572382,15.4328874620043,1.10701657105448,1.21599016097168,NA,"+",0.369610866042498,NA,1.1550618482467,8.6982103554992,NA,NA,0.147791495763168,11,-504.251259985088,1031.74780298904,4.85398764907882,0.00169992708315792
-42.7490199484587,3.23145668048376,NA,1.27540221189136,0.10617163281207,NA,"+",0.387769212032442,NA,NA,4.96185697479321,NA,"+",0.128905528252241,10,-505.360029585953,1031.75292302167,4.85910768170766,0.00169558080773338
-26.5179637531833,4.09434413948021,NA,0.954359728545448,0.0581337660295328,-0.167839573766821,"+",0.383675926895677,NA,0.682218327146384,NA,NA,"+",NA,10,-505.363766111368,1031.7603960725,4.86658073253693,0.00168925704875328
-170.383038029494,3.85544582206629,19.6984517741926,1.19297880823609,NA,NA,NA,NA,NA,1.26687495990873,7.69263295225194,NA,"+",NA,8,-507.54544600632,1031.7606594545,4.86684411453598,0.00168903460345142
-25.3152026825224,3.86195337179596,NA,1.14147189524094,NA,-0.148367259659313,"+",0.393195595145139,NA,NA,NA,0.565630024405985,"+",NA,9,-506.462384955097,1031.76589140552,4.87207606555739,0.00168462190456463
-22.9157943300044,3.7106921703128,NA,1.24280644533853,NA,NA,"+",NA,NA,NA,NA,NA,"+",NA,6,-509.692606994481,1031.77231076316,4.87849542319191,0.00167922347756542
-172.718502223702,3.8943354631051,18.07197326697,1.13963194311584,1.76367035874527,NA,NA,0.306512883471969,NA,1.28955548743961,8.09163727286763,NA,"+",NA,10,-505.37245994794,1031.77778374565,4.88396840568157,0.00167463457882518
-65.6512057679657,3.33053609743724,3.9830275821513,1.30900749568022,NA,NA,"+",0.361880380273784,0.131414116013399,NA,5.10620386922618,NA,"+",NA,10,-505.375676752889,1031.78421735554,4.89040201557805,0.00166925626116279
-11.3608705884125,3.77016236745016,-2.12740539689302,1.15534344355456,NA,-0.147338216127591,"+",0.396586465640325,NA,NA,NA,NA,"+",NA,9,-506.471601517571,1031.78432453047,4.89050919050442,0.00166916681235103
-47.4827136690125,3.10932714891788,NA,1.21922487464673,NA,NA,"+",0.40097519518998,NA,NA,5.59226402846404,1.38325928934476,NA,0.18874882727874,9,-506.477287212404,1031.79569592013,4.90188058016975,0.00165970336785375
-45.716184448258,3.23157500678234,NA,1.28309730371131,0.732156171021697,NA,"+",0.36542877763216,0.171660273070582,NA,4.95493515672912,NA,"+",NA,10,-505.398186341697,1031.82923653316,4.93542119319477,0.00163210172455894
-162.50214186468,3.66620310388819,16.4907793409112,1.13281888972242,1.32115007807402,-0.115435461220565,"+",0.367734353452101,NA,1.21501180457816,8.7537595256996,NA,NA,NA,11,-504.296759631579,1031.83880228203,4.94498694206118,0.00162431422510966
-23.7723146556413,3.83033835277566,NA,1.1117456567772,NA,NA,"+",0.378965318305306,0.170457270758397,NA,NA,NA,"+",0.113533671278074,9,-506.502592047717,1031.84630559076,4.95249025079625,0.00161823177630974
-42.7032669800802,3.26162969354248,NA,1.2590645259955,NA,NA,"+",0.364547865512242,0.104755293955642,NA,4.77783853635347,0.529192052913152,"+",NA,10,-505.415540544695,1031.86394493915,4.97012959918993,0.00160402225305964
-167.653876397362,3.71751920566987,17.6312785017615,1.13131703047501,0.674360366329299,NA,"+",0.358225576640784,-0.213834880553042,1.33409494582455,9.01039138887489,NA,NA,NA,11,-504.314656908312,1031.87459683549,4.98078149552771,0.00159550202297022
-45.8101616588562,3.45559746224402,NA,1.06531415979327,NA,NA,NA,0.332585556155788,NA,0.857251737677015,5.21815142408439,NA,"+",0.104667324651123,9,-506.532624076019,1031.90636964737,5.01255430740071,0.00157035550293995
-47.1729223107283,3.48238277175002,NA,1.07779124960133,NA,NA,NA,0.327246885397379,-0.157551589696487,0.981195040341167,5.41185077463354,NA,"+",NA,9,-506.534262087563,1031.90964567045,5.01583033048814,0.00156778534804474
-22.0747994018809,4.07888565516171,NA,0.960840995936707,NA,NA,"+",0.37494933087995,NA,0.840694145035939,NA,-1.83442406377745,"+",0.0873271788115079,10,-505.43988506205,1031.91263397386,5.01881863390031,0.00156544458805293
-169.12272358197,3.75659445084161,18.4222178561205,1.12640819785347,NA,NA,"+",0.35662993156825,-0.259930074205724,1.29789322345924,8.84874556050135,0.397352690775244,NA,NA,11,-504.340194224333,1031.92567146753,5.03185612756874,0.00155527303999295
-42.7209364632871,3.06669949378623,NA,1.25286877976272,NA,NA,"+",0.399303453557599,0.14231261745583,NA,5.39967121928137,NA,NA,0.196256719350883,9,-506.544226194285,1031.9295738839,5.03575854393284,0.00155224133721549
-47.1613294039333,3.25768073547258,NA,1.26720798602324,0.408015757196076,NA,"+",0.3707743050226,NA,NA,5.05198713939243,0.930179894673913,"+",NA,10,-505.456240971373,1031.94534579251,5.05153045254747,0.0015400485719384
-111.167429434617,3.34734411866421,9.84575875143422,1.29133502206379,NA,NA,"+",0.368441303526539,NA,NA,6.53182171128344,2.46712892494941,NA,NA,9,-506.560107819706,1031.96133713474,5.06752179477417,0.00152778394735136
-55.7865418803892,3.30112376607741,NA,1.13905368109186,1.16793876196016,NA,"+",NA,NA,0.925468937279144,6.35968893015329,NA,"+",NA,9,-506.561726670877,1031.96457483708,5.07075949711611,0.0015253126933551
-65.2466527443774,3.31767141346985,3.75529214302896,1.33045556755564,0.0555984638246979,NA,"+",0.369934950250227,NA,NA,5.21710884804841,NA,"+",NA,10,-505.47251521598,1031.97789428173,5.08407894176094,0.00151518828465751
-143.871178615355,3.63428963443307,14.9686899596037,1.10431860401517,NA,NA,"+",0.36704518602669,NA,1.0824394744222,8.10043153182667,-0.0728682240416482,NA,0.14987603285934,11,-504.382825063705,1032.01093314628,5.11711780631322,0.00149036384178428
-19.4288209952757,3.82095390883647,NA,1.13076079838175,-0.8639196904163,NA,"+",0.385211851414275,NA,NA,NA,NA,"+",0.111680453747975,9,-506.58886073378,1032.01884296289,5.12502762292161,0.00148448122971344
-172.462019167649,3.76163706264562,18.2163716083233,1.19087615251401,1.35957439532379,NA,"+",NA,NA,1.25909027935095,8.57959436230169,NA,"+",NA,10,-505.499048079049,1032.03096000786,5.13714466789861,0.00147551465631974
-19.5308266853254,4.06367843749416,NA,0.981405734449113,-0.404431507688892,NA,"+",0.363589517795135,NA,0.845011237983291,NA,-1.96005458358342,"+",NA,10,-505.501464822217,1032.0357934942,5.14197815423563,0.00147195302186544
-47.0897413125541,3.32604491763157,NA,1.13625364647876,NA,-0.0750861787841695,"+",NA,NA,0.86811583569648,5.78469141307901,NA,"+",NA,9,-506.60435068904,1032.04982287341,5.15600753344165,0.0014616638581423
-171.671174744231,3.8258513033412,19.3286818872533,1.18666464261209,NA,NA,"+",NA,-0.187759022343864,1.33530438655671,8.42143396229129,NA,"+",NA,10,-505.512882457408,1032.05862876458,5.1648134246168,0.00145524237879352
-28.3592509415544,4.11958311473648,1.04592746406663,0.976767826442868,NA,NA,"+",0.363546853898702,NA,0.860510825268018,NA,-1.77582772545511,"+",NA,10,-505.513096891993,1032.05905763375,5.16524229378638,0.00145493035795348
-22.0782326999183,4.08350290588128,NA,0.976114866732702,NA,NA,"+",0.365307666470131,-0.013385233699052,0.861945660108874,NA,-1.85145078658327,"+",NA,10,-505.516113058206,1032.06508996618,5.17127462621215,0.001450548657456
-63.9869738247147,3.12745068297775,3.32445407217667,1.30509523475754,NA,NA,"+",0.404515091423302,NA,NA,5.84899268602756,NA,NA,0.190651508876599,9,-506.613786626234,1032.0686947478,5.17487940783121,0.00144793655660745
-11.9833874561856,3.76027248019273,-2.01206800484727,1.12739272805373,NA,NA,"+",0.367816419725333,0.161844362835919,NA,NA,NA,"+",NA,9,-506.613990058821,1032.06910161297,5.17528627300476,0.00144764202908752
-45.5936623852815,3.35753764224592,NA,1.13733012343321,NA,NA,NA,NA,NA,0.922242480508487,5.35431817149689,NA,"+",NA,7,-508.775679796859,1032.06987811224,5.17606277227151,0.00144708009169352
-26.1510995918838,4.06820718840893,NA,0.971495830388189,NA,-0.158101124415343,NA,0.348314455954333,NA,0.765079722875161,NA,NA,"+",NA,8,-507.702959901254,1032.07568724437,5.1818719044029,0.00144288305020768
-51.4027963824498,3.4389680873943,NA,1.09532128123745,1.20653945716908,-0.161098273630007,"+",0.3816445648241,NA,1.08487867320845,6.1410655266246,-1.88703428246852,"+",NA,12,-503.299693994806,1032.07806097539,5.18424563542976,0.00144117155793196
-21.9530884898445,3.82025333833142,NA,1.13813886792609,-0.335714536067723,NA,"+",0.366053822204054,0.144310202707143,NA,NA,NA,"+",NA,9,-506.622890914524,1032.08690332438,5.19308798441125,0.00143481395140304
-57.3521377704866,3.26735437345239,NA,1.02594842357909,1.19394034760721,-0.239597565222544,"+",0.437388233315631,NA,0.893835673744403,6.79473177857412,NA,NA,0.308393424818106,11,-504.425775269684,1032.09683355824,5.20301821827115,0.001427707588921
-24.211238288737,3.83348585319581,NA,1.1306355659369,NA,NA,"+",0.365979287001633,0.158372956386355,NA,NA,0.176898473544668,"+",NA,9,-506.629356144664,1032.09983378465,5.20601844469024,0.00142556747151801
-8.03730129304987,3.74913787741302,-2.74612759727658,1.12211637287524,NA,NA,"+",0.390888961252682,NA,NA,NA,NA,"+",0.113236667688823,9,-506.632174082686,1032.1054696607,5.21165432073371,0.00142155596547971
-25.5962617121893,3.86103569106131,NA,1.11248638344429,NA,NA,"+",0.386442113725478,NA,NA,NA,0.56403576446614,"+",0.1089212740432,9,-506.63644060024,1032.11400269581,5.22018735584265,0.00141550379203118
-157.640369887487,3.91980147017639,17.0507880421369,1.0720807149418,NA,-0.270355157689831,"+",0.408331104730216,-0.265980968367381,1.29771134107802,8.0287541303203,NA,"+",0.228638591882909,13,-502.19154076358,1032.11641486049,5.22259952052923,0.0014137976070074
-21.1485332769996,4.05754089243711,NA,0.996881490042653,NA,NA,NA,0.332237488238027,NA,0.975040799455596,NA,-2.20215887914563,"+",NA,8,-507.725018643571,1032.119804729,5.22598938903775,0.00141140334264822
-50.3939313478546,3.30416101418134,NA,1.01940516215535,NA,-0.240863018959279,"+",0.440577818754041,-0.161535517587406,0.94009000404923,6.51658742325214,NA,NA,0.304415193182173,11,-504.438219489245,1032.12172199736,5.22790665739285,0.00141005097148382
-45.986401720938,3.27154409658936,NA,1.03966329660608,NA,-0.23676761504049,"+",0.435964629000324,NA,0.964986661676788,6.33910548595271,-1.29852131298027,NA,0.308884124783685,11,-504.440380806014,1032.1260446309,5.23222929093231,0.00140700669568021
-43.9257448293596,3.46994378383253,NA,1.09048439284284,NA,-0.162872252331133,"+",0.385313685657551,-0.14975787038015,1.13957899347814,5.86027574463171,-2.04592970042157,"+",NA,12,-503.326346505874,1032.13136599753,5.23755065756541,0.00140326807229073
-161.913526685095,3.7894501719536,18.1513395961169,1.18740339370646,NA,-0.0904813907638058,"+",NA,NA,1.19165209901615,7.9001468424996,NA,"+",NA,10,-505.549716567335,1032.13229698444,5.23848164447099,0.00140261501219996
-25.2447253183663,3.98477086416905,NA,0.892188067713001,NA,-0.246644886509137,"+",0.443786806345598,NA,0.679533932503249,NA,NA,NA,0.303261681973558,9,-506.649403347527,1032.13992819038,5.24611285041601,0.00139727338743044
-41.9408174397094,3.06469326051892,NA,1.27368383513464,-0.216484217694682,NA,"+",0.406482491128206,NA,NA,5.43879757472888,NA,NA,0.193674085896461,9,-506.652614457486,1032.1463504103,5.25253507033403,0.00139279378503771
-150.466446439348,3.67435528089172,16.0919188871628,1.12990987532138,NA,-0.109617122362256,"+",0.363668949345861,NA,1.12959819776962,8.11482064708737,-0.00791661992394088,NA,NA,11,-504.451926610761,1032.14913624039,5.25532090042566,0.00139085509214952
-48.1749795072543,3.32285886057979,NA,1.13500730235155,NA,NA,"+",NA,-0.0748424915516872,0.911033063257018,5.96894205309802,NA,"+",NA,9,-506.65625580724,1032.15363310981,5.2598177698419,0.0013877313583581
-143.415040595635,3.85442316004172,15.834038306767,1.14366540897109,NA,NA,NA,0.305628297465253,NA,1.26870825968094,7.09252772121155,-1.12458162114991,"+",NA,10,-505.575083640283,1032.18303113033,5.28921579036614,0.00136748226627182
-165.441090236116,3.66426625469112,16.7641180999488,1.13220871284088,1.31738975444085,NA,"+",0.351295139900097,NA,1.16012748622974,8.82707020894546,0.388174557043409,NA,NA,11,-504.471096915306,1032.18747684948,5.29366150951614,0.00136444592115725
-47.4657258662794,3.31229225873472,NA,1.13351943339286,NA,NA,"+",NA,NA,0.854634063099093,5.86102815779253,NA,"+",0.0230095563100554,9,-506.675336021226,1032.19179353778,5.29797819781425,0.00136150415310256
-155.208262603715,3.88817354535505,17.2778620718164,1.12129090307715,NA,NA,NA,0.311651150578643,NA,1.16505747760275,7.26556623379825,NA,"+",0.080541056474303,10,-505.580990521424,1032.19484489261,5.30102955264874,0.00135942852073801
-22.8057268297059,3.73200382365645,NA,1.10146805475356,NA,-0.232486250325177,"+",0.457830576490314,NA,NA,NA,NA,NA,0.315578458054551,8,-507.764078938724,1032.19792531931,5.30410997934314,0.0013573363224153
-156.65325221253,3.82729329805325,15.4076552957016,1.07723288089692,1.6880221343472,-0.267589670331135,"+",0.403725725310365,NA,1.17440603749818,8.14909450261704,NA,"+",0.235340896415224,13,-502.237233979473,1032.20780129228,5.31398595231531,0.00135065033524106
-9.52958666081676,3.76044048488981,-1.76832749206793,1.14667102895879,-0.774147121891443,NA,"+",0.373970985803955,NA,NA,NA,NA,"+",NA,9,-506.700453633876,1032.24202876308,5.3482134231142,0.00132773232848761
-20.9793214992162,3.83281810155905,NA,1.1406534677848,-0.741330311985099,NA,"+",0.371608886389229,NA,NA,NA,0.350552532998223,"+",NA,9,-506.703636426291,1032.24839434791,5.35457900794427,0.00132351315004962
-44.3559026190741,4.19416472003034,3.05417764147279,0.942954549321714,NA,NA,"+",0.369163661570726,NA,0.69013921148782,NA,NA,"+",0.0855898966163288,10,-505.619347929195,1032.27155970816,5.37774436819086,0.00130827175906824
-153.438785137414,3.74341529383904,16.9465425683888,1.19153788782767,NA,NA,"+",NA,NA,1.21734260221255,7.85429058615261,-0.562186525933232,"+",NA,10,-505.643618294518,1032.3201004388,5.42628509883662,0.00127690174623195
-16.2720872363811,3.80141037595797,-1.52169590108489,1.13469861608815,NA,NA,"+",0.375482451137309,NA,NA,NA,0.423202976681109,"+",NA,9,-506.747302321946,1032.33572613922,5.44191079925395,0.00126696437430519
-26.4802637662836,4.0846418618952,NA,0.938720045789109,NA,NA,"+",0.373954731845428,-0.0264724006955745,0.66151037115614,NA,NA,"+",0.0899342624502648,10,-505.652529091388,1032.33792203254,5.44410669257718,0.00126557407837509
-25.6383224724477,4.07133670455405,NA,0.941263301602487,-0.13237243264888,NA,"+",0.372554795842541,NA,0.636892015806494,NA,NA,"+",0.0915982583761097,10,-505.653966800707,1032.34079745118,5.44698211121545,0.00126375585807788
-160.170110233374,3.76709376776266,17.8136994042919,1.18680664033579,NA,NA,"+",NA,NA,1.17139621579265,7.93588665298024,NA,"+",0.00340192746200368,10,-505.661255524774,1032.35537489931,5.46155955934819,0.00125457817776149
-46.8825126397474,3.1116114358453,NA,1.25564817327632,NA,-0.0789260184020401,"+",0.391018242573009,NA,NA,5.45327200321952,1.47383947767316,NA,NA,9,-506.760925864956,1032.36297322524,5.4691578852744,0.00124982087342354
-47.8948434129331,4.2309527400346,3.62412385939971,0.955755317372706,NA,NA,"+",0.36061869821671,-0.0468942354553062,0.74082230138136,NA,NA,"+",NA,10,-505.682847331955,1032.39855851368,5.50474317371163,0.00122777992017608
