"","(Intercept)","CHELSA_bio10_02","CHELSA_bio10_11","CHELSA_bio10_17","depthtobedrock2","Dry.or.Fleshy.Fruit","GLOBAL_SLOPE_10MIN","main_habitat","Mean.Corolla.Diameter","Mean.Seed.Length","Mean.Seed.Number.per.Fruit","meancarbon","meanpH","meanwatercap","Most.Common.Life.Form","df","logLik","AICc","delta","weight","rsqs"
"10910",-45.1218994461323,1.46932478099163,NA,0.62669367569735,2.21492613271629,"+",NA,NA,0.101880316219323,NA,0.0591739005058243,NA,4.85536005879262,NA,"+",10,-371.923485938516,764.870227690986,3.93707017331064,0.001709112813865,0.167
"11326",-38.2381293042366,1.40923867737164,NA,0.696632122657177,1.44272956780166,"+",-0.135793518472004,NA,NA,NA,NA,-0.184050490786645,4.3678294619183,NA,"+",10,-371.923750970842,764.870757755637,3.93760023796176,0.00170865990374186,0.167
"14352",-47.1425522346376,1.47583115189289,1.1456832859852,0.674959321674236,1.98368485589644,NA,NA,NA,NA,NA,NA,NA,4.54516430146725,-0.651714955235592,"+",9,-373.021155427311,764.875644187956,3.94248667028035,0.00170449037385979,0.159
"10630",-30.1053227468383,1.51095804474959,NA,0.60635959227888,NA,NA,NA,NA,0.109893925477177,0.0646367613136335,NA,NA,4.01817845811655,NA,"+",8,-374.112694345707,764.88898316146,3.95582564378424,0.00169316012336966,0.151
"14414",-39.492713444235,1.45019716906577,NA,0.671186673567567,1.95991627967722,NA,NA,"+",NA,NA,NA,NA,4.4093293605225,-0.778180284502475,"+",9,-373.033648842637,764.900631018608,3.96747350093221,0.00168332793850878,0.159
"14486",-25.9250936887928,1.47741490636654,NA,0.657376462164304,NA,"+",NA,NA,0.124692658368584,NA,NA,NA,3.90709761182474,-1.3842858907701,"+",9,-373.034151022619,764.901635378572,3.96847786089609,0.0016824828171343,0.159
"11446",-29.4485912884465,1.44342257672092,NA,0.697106371315486,NA,"+",-0.206675234089413,NA,0.121116959866351,NA,NA,-0.214244044749034,3.97273805288268,NA,"+",10,-371.940914590165,764.905084994283,3.97192747660779,0.00167958335877707,0.167
"11054",-41.3952500652827,1.46974508460146,NA,0.648284819676077,1.56556719540227,NA,-0.19721602709424,NA,NA,0.119501728267167,0.0849466621722631,NA,4.73766281062706,NA,"+",10,-371.953717258967,764.930690331888,3.99753281421226,0.00165821727261045,0.167
"10886",-29.7193665655095,1.52673617633942,NA,0.601181981904629,NA,NA,NA,NA,0.119277329675448,NA,0.035426886186585,NA,3.90159503391115,NA,"+",8,-374.134269669335,764.932133808716,3.99897629104089,0.00165702090528959,0.151
"11350",-26.1561315713298,1.39300625713065,NA,0.707120081502386,NA,"+",NA,"+",NA,NA,NA,-0.353375355192847,3.40709894149479,NA,"+",9,-373.049897448273,764.933128229879,3.99997071220321,0.00165619722175133,0.159
"15382",-25.1620667872178,1.40948418242106,NA,0.703719479926422,NA,"+",NA,NA,NA,NA,NA,-0.302931453398784,3.52738283777031,-0.599206946786971,"+",9,-373.05665100869,764.946635350713,4.01347783303743,0.00164504967892403,0.159
"14344",-24.6033856198384,1.47712406265546,0.0332725616534242,0.662332450835243,NA,NA,NA,NA,NA,NA,NA,NA,3.63517140738503,-1.41897008069961,"+",8,-374.144597400967,764.95278927198,4.0196317543041,0.00163999570524857,0.151
"10598",-30.7206273061389,1.4712224774086,NA,0.654138961437845,NA,NA,-0.26558262350702,"+",NA,0.10313862244623,NA,NA,4.15947698539691,NA,"+",9,-373.062984690219,764.959302713772,4.02614519609597,0.00163466338461904,0.159
"14494",-40.5112374619897,1.45155437271435,NA,0.665886584769459,1.89945547595618,"+",NA,NA,0.118434976726693,NA,NA,NA,4.65425842877615,-0.76322097284983,"+",10,-371.984783976609,764.992823767172,4.05966624949644,0.00160749388886889,0.167
"12038",-27.0683898224987,1.43294953909164,NA,0.68900734622776,NA,NA,NA,NA,NA,0.124777826470455,0.0764001265838748,-0.368817740281823,3.56897703999759,NA,"+",9,-373.091671386032,765.016676105397,4.08351858772176,0.00158843651153773,0.159
"14902",-28.3581444660878,1.47169647170701,NA,0.659260550724773,NA,"+",-0.268118371902529,NA,NA,NA,0.0895815252205909,NA,4.0992146974138,-0.841354187935135,"+",10,-371.999041113929,765.021338041811,4.08818052413494,0.00158473822849576,0.167
"15398",-27.0791704465651,1.45218505994721,NA,0.700890421928328,NA,NA,-0.207743420832721,NA,NA,NA,NA,-0.13992829428475,3.72403457194036,-0.484364779926634,"+",9,-373.102248545176,765.037830423686,4.10467290601002,0.00157172390751281,0.159
"10320",-61.8897602627921,1.52394290677521,2.91323515943289,0.661253082529944,2.22428972541767,NA,NA,"+",NA,NA,NA,NA,4.92182433886007,NA,"+",9,-373.104220454569,765.041774242472,4.10861672479655,0.00156862766413496,0.159
"11014",-30.053121201869,1.50535075704765,NA,0.587405799430552,NA,NA,NA,NA,NA,0.120148785912823,0.0643565083414404,NA,4.03132174317619,NA,"+",8,-374.190651280886,765.044897031819,4.11173951414298,0.00156618032838163,0.151
"11304",-39.5917504462912,1.49412850935944,1.77865833896735,0.700465372208527,NA,NA,-0.224559930889208,NA,NA,NA,NA,-0.150678244678061,3.95322477290741,NA,"+",9,-373.122215771393,765.077764876119,4.14460735844386,0.00154065218112154,0.159
"11910",-26.7753478071089,1.45680204179344,NA,0.698129596567592,NA,NA,NA,NA,0.11148068989963,NA,0.0477917795629808,-0.353447180787576,3.44366685732772,NA,"+",9,-373.126309581279,765.085952495891,4.15279497821564,0.00153435793650275,0.159
"11288",-22.5547406282423,1.39050693804157,-0.624285602487289,0.695847428691423,NA,"+",NA,NA,NA,NA,NA,-0.381323878930284,3.44352956958756,NA,"+",9,-373.132767685338,765.098868704009,4.16571118633328,0.00152448082133292,0.159
"12046",-40.5617252589236,1.42151412688217,NA,0.690954850084353,1.88548702358288,NA,NA,NA,NA,0.12141554563762,0.0807462435458204,-0.256816674717355,4.37953099520821,NA,"+",10,-372.038143699872,765.099543213697,4.16638569602128,0.00152396676947946,0.167
"14878",-40.339368793284,1.44762009120888,NA,0.650529505594978,1.99691915845986,"+",NA,NA,NA,NA,0.0785502606312194,NA,4.59199463051077,-0.875155154484347,"+",10,-372.04072269922,765.104701212393,4.17154369471768,0.00152004152395276,0.167
"10304",-56.7780242175772,1.49918699386642,2.67400450214952,0.676125607813313,1.48580228693619,"+",-0.187907930817261,NA,NA,NA,NA,NA,4.90565358684996,NA,"+",10,-372.042773906637,765.108803627227,4.17564610955094,0.00151692679907072,0.167
"8230",-15.3620607380029,1.96999104701454,NA,0.53793428024043,NA,NA,-0.243318344443156,NA,NA,NA,NA,NA,NA,NA,"+",6,-376.364539263153,765.112640170141,4.17948265246559,0.00151401971087282,0.134
"11366",-28.0525923389666,1.44544471729258,NA,0.699007950166986,NA,NA,-0.208360868463423,"+",NA,NA,NA,-0.188178630808521,3.67942253873595,NA,"+",9,-373.145646636268,765.124626605869,4.19146908819312,0.00150497299743662,0.158
"10926",-40.788043151304,1.48934514305966,NA,0.658232728648501,1.55050809617365,NA,-0.186366062385178,NA,0.097084564548415,NA,0.0586857961576513,NA,4.5773350726037,NA,"+",10,-372.052953731776,765.129163277506,4.19600575983065,0.00150156308215883,0.167
"10654",-44.9945530440261,1.45185497284119,NA,0.636516557997768,2.14953203050503,"+",NA,NA,0.100822466211376,0.0629395058619782,NA,NA,4.93948013585502,NA,"+",10,-372.054243679313,765.13174317258,4.19858565490426,0.00149962739329659,0.167
"14398",-38.042544127319,1.43671991272643,NA,0.673394058424563,1.41999275326085,"+",-0.170326459898846,NA,NA,NA,NA,NA,4.54825872431281,-0.535513167648841,"+",10,-372.056979818998,765.137215451949,4.20405793427346,0.00149552981160798,0.166
"10400",-60.6229409449059,1.51617463958907,2.64182863851044,0.658316677815861,2.10310784077159,"+",NA,NA,0.121164940332531,NA,NA,NA,5.07326934168939,NA,"+",10,-372.06366486046,765.150585534874,4.21742801719836,0.00148556547591632,0.166
"11654",-27.2715275367169,1.44040355883853,NA,0.702606547148359,NA,NA,NA,NA,0.104928891776307,0.0684499773152124,NA,-0.342124409183446,3.58474008049146,NA,"+",9,-373.159138591214,765.151610515761,4.21845299808501,0.0014848043328629,0.158
"14518",-28.9131251396533,1.47261040385423,NA,0.674773956407571,NA,"+",-0.239276488907127,NA,0.118455833062661,NA,NA,NA,4.16745323775878,-0.761157988369188,"+",10,-372.064484116691,765.152224047335,4.21906652965959,0.00148434891554956,0.166
"10808",-51.0710449767901,1.55071702048519,3.22122644412886,0.655634561213675,NA,"+",-0.30257196712083,NA,NA,NA,0.0882268269965064,NA,4.5352901974555,NA,"+",10,-372.067150012962,765.157555839877,4.22439832220107,0.00148039706526307,0.166
"14376",-39.8443655385887,1.51616647949431,1.89957846794131,0.687002820237378,NA,NA,-0.24550132057715,NA,NA,NA,NA,NA,4.10200174354039,-0.580753656272856,"+",9,-373.163894828436,765.161122990205,4.22796547252983,0.00147775901910019,0.158
"14438",-27.1254991592116,1.46742222987093,NA,0.684600066598611,NA,NA,-0.229572362326395,"+",NA,NA,NA,NA,3.82609903854796,-0.802911870022017,"+",9,-373.183748489661,765.200830312656,4.26767279498074,0.0014487094168385,0.158
"8198",-14.9881782050532,1.9615350232139,NA,0.498037095152349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"+",5,-377.466983374528,765.206694021783,4.27353650410782,0.00144446823183033,0.126
"10424",-51.3946813330139,1.55117066133466,3.22374936267271,0.673717805224573,NA,"+",-0.270335563499835,NA,0.12097373323551,NA,NA,NA,4.5937924292768,NA,"+",10,-372.094942580022,765.213140973997,4.27998345632193,0.00143981951952946,0.166
"9238",-13.3168132819083,1.79709558511413,NA,0.633279930893799,NA,"+",NA,NA,NA,NA,NA,-0.46619469393395,NA,NA,"+",7,-375.358133464643,765.230028397176,4.29687087950049,0.00142771328148456,0.142
"14870",-24.9518262783598,1.47269343259349,NA,0.64233097838736,NA,"+",NA,NA,NA,NA,0.0730927110231341,NA,3.80034342958324,-1.52565575574685,"+",9,-373.198834299848,765.23100193303,4.2978444153548,0.00142701848556586,0.158
"10504",-53.3883171609558,1.5698636757319,3.81677753413667,0.629753423607427,NA,NA,NA,NA,NA,0.108436507838396,NA,NA,4.378617352893,NA,"+",8,-374.284740831036,765.233076132117,4.29991861444182,0.0014255392925137,0.15
"15494",-25.5289736873901,1.4532902163739,NA,0.710373710781224,NA,NA,NA,NA,0.124659774437076,NA,NA,-0.273972291992113,3.48577245735896,-0.588928561193826,"+",9,-373.200366747065,765.234066827464,4.30090930978804,0.00142483332980516,0.158
"11438",-38.5717468936636,1.4503711835741,NA,0.703354887507291,1.46347044269226,NA,-0.12479805847613,NA,0.116762375881894,NA,NA,-0.16142829075377,4.3121550590624,NA,"+",10,-372.115787483003,765.25483077996,4.32167326228466,0.00141011726710522,0.166
"11918",-39.9549843303728,1.44410652700049,NA,0.69944577251305,1.84682247299134,NA,NA,NA,0.101737211015971,NA,0.0538772398160494,-0.244753147936716,4.23452532981768,NA,"+",10,-372.118868871473,765.260993556899,4.32783603922314,0.00140577883564719,0.166
"10678",-31.8835418922096,1.47524405251908,NA,0.647114117973772,NA,"+",-0.273543157858784,NA,0.100229291388989,0.0645014253734197,NA,NA,4.39295646895786,NA,"+",10,-372.12628335976,765.275822533474,4.34266501579873,0.0013953942507008,0.166
"10566",-29.062908545512,1.46921645571269,NA,0.620317454233821,NA,NA,NA,"+",NA,0.103537512411818,NA,NA,3.81954637177105,NA,"+",8,-374.307164994828,765.277924459703,4.34476694202749,0.00139392851316625,0.15
"10366",-40.9866759180099,1.44621341405135,NA,0.653639188391764,1.57635934682469,"+",-0.189596222999178,"+",NA,NA,NA,NA,4.71841757255794,NA,"+",10,-372.131334773507,765.285925360967,4.35276784329096,0.00138836331004727,0.166
"11574",-29.5549531366014,1.41535777913289,NA,0.691379586479218,NA,"+",-0.212495678049135,NA,NA,0.104460830258056,NA,-0.217439216260226,4.07100808755114,NA,"+",10,-372.131699801201,765.286655416356,4.35349789868019,0.00138785661147405,0.166
"11462",-26.5731571037311,1.44037614052039,NA,0.711555923518152,NA,NA,NA,"+",0.124080454551553,NA,NA,-0.327008852013894,3.38947303702495,NA,"+",9,-373.228627406948,765.29058814723,4.3574306295543,0.0013851302595822,0.158
"10344",-50.5616410771283,1.55310067207614,3.32552043422549,0.679063508444668,NA,NA,-0.268930429505727,"+",NA,NA,NA,NA,4.31817233511932,NA,"+",9,-373.232224767606,765.297782868545,4.36462535086969,0.00138015639823106,0.158
"15390",-38.8769920151528,1.39593856758859,NA,0.701859981684873,1.78583387943554,"+",NA,NA,NA,NA,NA,-0.241471872045861,4.28963036708985,-0.184497905405295,"+",10,-372.149790575677,765.322836965308,4.38967944763272,0.00136297495333747,0.166
"10462",-44.751664673144,1.46156256683491,NA,0.637829723676027,2.16603546681714,"+",NA,"+",0.121163456879211,NA,NA,NA,4.85448252779174,NA,"+",10,-372.15491330119,765.333082416333,4.3999248986571,0.00135601066008281,0.166
"11358",-39.6651565401523,1.39564176322695,NA,0.699180326058373,1.83387755953982,"+",NA,"+",NA,NA,NA,-0.260799434166876,4.31684596795688,NA,"+",10,-372.156523950313,765.336303714579,4.40314619690389,0.00135382836063296,0.166
"11296",-38.7973982571112,1.39183342387353,-0.113317612095675,0.699696054299243,1.81713049118995,"+",NA,NA,NA,NA,NA,-0.262316757613119,4.28655626359587,NA,"+",10,-372.157011799781,765.337279413515,4.40412189583947,0.00135316805726517,0.166
"14614",-25.850088352679,1.44922267772131,NA,0.651475360290814,NA,"+",NA,NA,NA,0.102651586362178,NA,NA,3.9927810114901,-1.42993767592184,"+",9,-373.264109824028,765.36155298139,4.42839546371442,0.00133684420881073,0.158
"10670",-41.0355136737041,1.47006895261587,NA,0.665321676305689,1.54074940833319,NA,-0.170907644738011,NA,0.0954825581865316,0.0654195958960751,NA,NA,4.68752679069899,NA,"+",10,-372.1711109381,765.365477690153,4.43232017247749,0.00133422341902032,0.166
"10416",-57.8506456834252,1.53884259348721,2.84052231908867,0.688672360755273,1.48979329197459,NA,-0.171183161839367,NA,0.116634056825009,NA,NA,NA,4.83564634481453,NA,"+",10,-372.17429900513,765.371853824214,4.43869630653819,0.00132997659849824,0.166
"10784",-60.8510538764231,1.51187339636836,2.61530652265484,0.63927365696828,2.23650030222104,"+",NA,NA,NA,NA,0.0754605782961504,NA,5.03186886873549,NA,"+",10,-372.174713422751,765.372682659456,4.43952514178034,0.00132942554695083,0.166
"14622",-40.7217349172939,1.42410788144665,NA,0.660357135313682,1.93293776238767,"+",NA,NA,NA,0.100176623276296,NA,NA,4.75403446419239,-0.795105706156755,"+",10,-372.178235962866,765.379727739686,4.44657022201045,0.00132475083040377,0.166
"11400",-26.7796389704518,1.44997175874351,-0.0121370775729124,0.704398721401184,NA,NA,NA,NA,0.126796652196922,NA,NA,-0.33997596944643,3.47404597484673,NA,"+",9,-373.277714561469,765.38876245627,4.45560493859489,0.0013187799527056,0.157
"11822",-38.3354418368666,1.44822092377293,NA,0.68987378948666,1.50027104462677,NA,-0.148314531537181,NA,NA,NA,0.0761507465594656,-0.168128685102754,4.23597970706556,NA,"+",10,-372.183136309434,765.389528432822,4.45637091514652,0.00131827497215232,0.166
"9350",-13.7587189495861,1.8318270012127,NA,0.639862052833188,NA,NA,NA,NA,0.110684603541153,NA,NA,-0.438932582781728,NA,NA,"+",7,-375.449271061152,765.412303590195,4.47914607251926,0.00130334816358511,0.141
"11662",-40.1365617756244,1.42739813730556,NA,0.704710933603926,1.80249004269667,NA,NA,NA,0.0977610152227415,0.0670791334769359,NA,-0.234291649453369,4.35838072604586,NA,"+",10,-372.197656078301,765.418567970555,4.48541045287982,0.00129927221591956,0.165
"10870",-31.0101478520088,1.4793836453684,NA,0.634363828427652,NA,"+",-0.300096608568269,"+",NA,NA,0.0874358313163326,NA,4.18972762531482,NA,"+",10,-372.198503945721,765.420263705396,4.48710618772066,0.00129817107221533,0.165
"9224",19.5229312396006,1.59441411550564,-5.59231648034274,0.635022183950456,NA,NA,NA,NA,NA,NA,NA,-0.520441453095671,NA,NA,"+",7,-375.459445559907,765.432652587705,4.49949507002918,0.00129015448268016,0.141
"14510",-38.3409154768681,1.47342078955874,NA,0.68309542530937,1.43937691477231,NA,-0.155119731670031,NA,0.115119027425095,NA,NA,NA,4.47197242881848,-0.483757514253817,"+",10,-372.215338510127,765.453932834208,4.52077531653288,0.00127649985226814,0.165
"10486",-31.2949233032579,1.47923254541538,NA,0.65265996414883,NA,"+",-0.267480351140453,"+",0.11988995151178,NA,NA,NA,4.24221688714177,NA,"+",10,-372.224729707631,765.472715229215,4.5395577115396,0.00126456810443554,0.165
"10760",-52.0959015307226,1.59100414498469,3.73064058626017,0.620694215858585,NA,NA,NA,NA,NA,NA,0.054369699195541,NA,4.16205037526035,NA,"+",8,-374.413996629228,765.491587728501,4.55843021082592,0.00125269144778728,0.149
"10822",-28.3297234637141,1.49087208279878,NA,0.612511537453803,NA,NA,NA,"+",NA,NA,0.052049375452325,NA,3.61846694862226,NA,"+",8,-374.423977278659,765.511549027365,4.57839150968903,0.00124025095894967,0.149
"12054",-27.6359646293331,1.40808537232285,NA,0.684161887407266,NA,"+",NA,NA,NA,0.126778628282709,0.0908033124006525,-0.400182583483519,3.73682570301471,NA,"+",10,-372.244512919796,765.512281653546,4.57912413587007,0.00123979672198942,0.165
"14646",-28.9448640216989,1.44540738322252,NA,0.669451870290234,NA,"+",-0.244674137271412,NA,NA,0.101402216370378,NA,NA,4.26228678500811,-0.789712812781801,"+",10,-372.250711473151,765.524678760255,4.59152124257935,0.00123213554449783,0.165
"12294",-10.4397105619883,1.90816398998282,NA,0.573774780350476,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.6776980893408,"+",6,-376.572212823705,765.527987291246,4.59482977357038,0.00123009895017906,0.133
"10800",-57.6755511476,1.53750269163654,2.83732478181916,0.673910134787002,1.5299178990497,NA,-0.196199453973617,NA,NA,NA,0.0746817499929941,NA,4.7701937662479,NA,"+",10,-372.255611236102,765.534478286157,4.6013207684814,0.00122611313863548,0.165
"10478",-41.4233667858771,1.48567419417538,NA,0.662632502398763,1.61960998321585,NA,-0.174974116686076,"+",0.1177462326827,NA,NA,NA,4.68013686223438,NA,"+",10,-372.260407951508,765.544071716969,4.6109141992938,0.00122024590582631,0.165
"10846",-45.1087843596596,1.45759703216693,NA,0.619170700806304,2.2955191335345,"+",NA,"+",NA,NA,0.0755706613749035,NA,4.8117443475806,NA,"+",10,-372.264277529218,765.551810872389,4.61865335471339,0.00121553319345257,0.165
"10528",-61.5834801259594,1.49041256760294,2.73561669103264,0.652184116982936,2.14641819804561,"+",NA,NA,NA,0.102754707211154,NA,NA,5.19196297466025,NA,"+",10,-372.265151292599,765.553558399151,4.62040088147535,0.00121447156893162,0.165
"14894",-37.8717127531427,1.4717906906535,NA,0.670472547645159,1.46422810198843,NA,-0.17811153855464,NA,NA,NA,0.0754069788017337,NA,4.39274723536935,-0.551774573404234,"+",10,-372.276790477658,765.576836769269,4.6436792515932,0.00120041805397553,0.165
"11566",-38.8470361667799,1.4226125536462,NA,0.697827170797569,1.48600795496225,NA,-0.12910882917628,NA,NA,0.103231547185864,NA,-0.16435108035263,4.42044212953343,NA,"+",10,-372.277539960924,765.578335735802,4.64517821812638,0.00119951869779946,0.165
"10552",-52.1871640413068,1.52595315769686,3.32990210969747,0.668088468905722,NA,"+",-0.27704710421643,NA,NA,0.104353972896789,NA,NA,4.70675093277207,NA,"+",10,-372.285004765308,765.593265344569,4.66010782689352,0.00119059786293438,0.165
"9734",-13.5166287837184,1.81362331249044,NA,0.630213261046321,NA,NA,NA,NA,NA,NA,0.0687388607352176,-0.459181951156205,NA,NA,"+",7,-375.540280930584,765.594323329059,4.66116581138306,0.00118996821245305,0.14
"11070",-41.8901384287096,1.4523437837853,NA,0.637333988583845,1.51238997688664,"+",-0.213263612651766,NA,NA,0.121157485534042,0.0985177904953934,NA,4.92702725194976,NA,"+",11,-371.184077234362,765.601799328537,4.66864181086123,0.00118552841473637,0.173
"11470",-40.31937652198,1.44113943939506,NA,0.70329877340324,1.86680014593605,NA,NA,"+",0.120171700098002,NA,NA,-0.233995215580983,4.31853735171023,NA,"+",10,-372.303106187577,765.629468189108,4.69631067143246,0.00116924023317133,0.165
"15502",-39.1365455937197,1.43817509084513,NA,0.708266834794708,1.77565905957131,NA,NA,NA,0.118659190949776,NA,NA,-0.213676119215456,4.24287913889893,-0.178188788561047,"+",10,-372.305650757831,765.634557329616,4.70139981193995,0.00116626880136631,0.165
