"","N","Vol","Pos1","Pos2","Pos3","CHELSA_bio10_01","CHELSA_bio10_02","CHELSA_bio10_10","CHELSA_bio10_11","CHELSA_bio10_12","CHELSA_bio10_15","CHELSA_bio10_16","CHELSA_bio10_17","GLOBAL_SLOPE_10MIN","depthtobedrock2","meancarbon","meanpH","meanwatercap"
"Eucalyptus websteriana.tif",30,0.0270686747244044,1.19493155049205,-0.811216436704263,-0.20448512982236,18.5644016265869,104.193115997314,25.1714321136475,11.4893755276998,260.719484965007,22.0604684829712,86.5081059773763,45.8646448771159,0.121226265529792,161.78634185791,10.1568190614382,71.8591445922852,15.2350666443507
"Eucalyptus wetarensis.tif",4,NA,0.657220989353625,2.39889684373617,0.649187145547005,26.309561252594,15.7389161586761,27.1263790130615,23.6235055923462,1420.75247192383,63.7491874694824,708.197525024414,49.9661922454834,0.613656535744667,147.067432403564,54.6998727321625,54.3644967079163,14.8606000542641
"Eucalyptus whitei.tif",88,2.26661289885234,2.25910069749288,-0.14944566996084,0.0988992714976762,23.559001380747,98.8494470769709,27.9895167350769,17.1955563480204,652.013676036488,87.7632827758789,427.6383673928,29.4376407103105,0.324519972401586,180.970238891515,8.09527825902809,68.4406000917608,13.3943616883321
"Eucalyptus wilcoxii.tif",7,0.00822502232008876,-1.1407272480311,0.891743953990803,2.79595405260176,12.9301902226039,72.6057177952358,18.4701051712036,6.71913460322789,812.022783551897,18.7511835098267,281.844412667411,137.804104396275,1.4341174534389,77.7444175992693,44.9583413260324,55.8228679384504,19.6859519822257
"Eucalyptus williamsiana.tif",25,0.850478741019736,-0.209519344618753,0.923106631814204,1.36517101672776,13.7619593811035,86.8447787475586,19.1241236877441,7.53583391189575,991.858637695312,38.9021757507324,406.862512207031,129.805864257812,0.900165330171585,137.318978347778,36.0467162132263,57.3353871917725,18.3364673709869
"Eucalyptus willisii.tif",56,0.969649731548304,-0.239938193866073,0.804300955417834,-0.429468319361336,14.0229458468301,59.8634979043688,18.7415559973036,9.72238514253071,742.725661141532,28.3926445245743,256.071228572301,107.52443415778,0.28759940144872,187.155742895036,41.2204708002863,59.3987720750627,18.2515256319727
"Eucalyptus wimmerensis.tif",26,0.00742400506300368,1.18516278553747,-0.614709941636364,-0.80679769074283,14.9096212753883,90.2159071702224,21.2474195773785,9.1479052396921,442.655757023738,34.2825545531053,159.600345611572,60.6362153566801,0.0973503568138068,199.852470838107,12.9708535946332,74.1602759728065,13.3731916042475
"Eucalyptus woodwardii.tif",12,0.00119822549368011,1.32063246387223,-0.927759740991564,-0.355109245842459,18.5343647003174,107.072907765706,24.6946256955465,11.6552739143372,220.572639465332,27.2284064292908,76.1912724177043,34.1640899976095,0.14383743951718,174.415165901184,7.64112683137258,71.26287206014,15.0243176221848
"Eucalyptus woollsiana.tif",146,0.699886596371022,1.51945791988268,-0.0415718530024822,-0.63224532131597,19.1755730093342,99.0383987426758,25.8245083795835,11.3596509352122,584.745741543705,31.4283430445684,224.547654661414,95.8416867974686,0.209189311511917,195.655449945633,11.0586386486276,67.8790348066043,13.1176581415412
"Eucalyptus wubinensis.tif",33,0.0143781856298784,1.73370288112609,-0.865008022886265,-0.133544345475329,19.6123382683956,106.649666526101,27.4246112939083,12.0763656153823,311.608735055634,57.4815028797496,154.318587100867,30.2922410097989,0.0789802432286017,160.17997267752,4.84339655529369,69.3197711597789,13.4841786659125
