"","genus","Family","most_common_life_form","fm_scoring_fruit","seed.min","seed.max","fm_scoring_seed_number","seed.length.min","seed.length.max","seed.width.min","seed.width.max","fm_scoring_pollination1","fm_scoring_pollination2","fm_scoring_corolla_diam","n_points","Vol","CHELSA_bio10_01","CHELSA_bio10_02","CHELSA_bio10_10","CHELSA_bio10_11","CHELSA_bio10_12","CHELSA_bio10_15","CHELSA_bio10_16","CHELSA_bio10_17","GLOBAL_SLOPE_10MIN","depthtobedrock2","meancarbon","meanpH","meanwatercap","closed_canopy","open_canopy","main_habitat","cutoff_40","cutoff_60","age","n_species","div_rate_eps0","div_rate_eps0.5","div_rate_eps0.9","seed.length.mean","niche_through_time"
"Onagraceae_Gayophytum","Gayophytum","Onagraceae","herbaceous","Dry",8,200,4.64439089914137,0.7,2.3,0.2,0.5,"insects","biotic",2.07944154167984,1113,3.85130266173598,5.64007169864942,4.73916859379924,5.67895798428549,5.60420284425879,6.27875891868066,3.90690976598126,5.51309698081827,3.67022374149829,0.12111592141526,5.26156185969691,4.02756857030462,4.18826666559094,2.84064895488072,0.57,0.43,"closed","open","closed",16.552,11,0.145,0.108,0.042,0.405465108108164,1.04479572129274
"Combretaceae_Getonia","Getonia","Combretaceae","woody","Dry",1,1,0,5,6,1,3,"insects","biotic",1.79175946922805,35,1.61395554120739,5.70096238305711,4.055777574727,5.7072433173173,5.69165455929167,7.51736034843359,4.33818696606398,6.91448432150653,4.01763423124633,-0.655435574228761,5.2326956056908,3.46818991999106,4.00906670521755,2.7350827229785,1,0,"closed","closed","closed",55.379,1,0,0,0,1.70474809223843,-2.40024491931209
"Lythraceae_Ginoria","Ginoria","Lythraceae","woody","Dry",50,50,3.91202300542815,0.5,2.5,0.1,0.6,"insects","biotic",3.04452243772342,29,0.643134284137762,5.69579580888744,3.97322617094196,5.70355169957906,5.68716441865181,7.24823168681163,4.12735538604918,6.48886908401909,4.68637047396775,-0.341452306767397,5.18177129643195,3.53550459481707,4.16923692927713,2.65313955331503,0.94,0.06,"closed","closed","closed",19.473,15,0.139,0.107,0.045,0.405465108108164,-2.32589460658168
"Onagraceae_Gongylocarpus","Gongylocarpus","Onagraceae","herbaceous","Dry",2,3,0.916290731874155,NA,NA,NA,NA,"insects","biotic",2.52572864430826,35,1.62256660208824,5.67979103143954,4.55448032310161,5.68982222460092,5.66744433141178,6.81466552235814,4.55242729132081,6.37804508357254,3.48258371697708,0.420673208526347,4.9067750153694,3.42619566265716,4.14911035182105,2.72435256654515,0.68,0.32,"closed","closed","closed",43.537,4,0.032,0.021,0.006,NA,-2.15104454918536
"Myrtaceae_Gossia","Gossia","Myrtaceae","woody","Fleshy",1,8,1.50407739677627,6,10,3,7,"insects","biotic",2.35137525716348,371,3.14893483750935,5.68813524585329,4.15894123411316,5.70017001681549,5.67275934770817,7.20544645338732,4.21759706260192,6.59478618542715,4.57059272484077,-0.752011658249796,5.14987315140986,3.31552538448068,4.0663454792037,2.80175097675891,0.73,0.27,"closed","closed","closed",52.274,39,0.07,0.057,0.03,2.07944154167984,-0.807564278019316
"Melastomataceae_Graffenrieda","Graffenrieda","Melastomataceae","woody","Dry",100,1000,4.60517018598809,1,3,0.2,0.9,"insects","biotic",3.13549421592915,681,4.76944520263366,5.68716535520315,4.04223611922484,5.68940961818666,5.68376084845836,7.81273252713482,3.71361341585072,6.87581962703727,5.6815826658345,0.451230836536987,5.20813189598448,4.0384649203362,3.93231361448702,2.85336216789692,0.95,0.05,"closed","closed","closed",22.625,73,0.19,0.16,0.093,0.693147180559945,1.65038971304767
"Melastomataceae_Gravesia","Gravesia","Melastomataceae","herbaceous","Dry",100,100,4.60517018598809,0.3,1.7,NA,NA,"insects","biotic",3.3322045101752,67,2.16619078404283,5.68561770345819,4.05460383361789,5.69293741371913,5.67635791274725,7.58883324327591,4.16606964342757,6.88995852795643,5.13084932125627,0.122847213949197,5.2143408487119,3.68463484032294,3.96923886110737,2.87282709039863,0.99,0.01,"closed","closed","closed",30.502,125,0.158,0.136,0.085,0,-1.25160147119116
"Combretaceae_Guiera","Guiera","Combretaceae","woody","Dry",1,1,0,10,20,1,2,"insects","biotic",0.405465108108164,105,0.582708753008922,5.70800266209052,4.62306146934289,5.72145197673576,5.69595891649852,6.66509897852775,4.80878077711645,6.4340248752966,0.319097306449635,-1.96817964389194,5.28938501713902,2.92159212045702,4.15289727085243,2.61263753278113,0,1,"open","open","open",55.379,1,0,0,0,2.70805020110221,-3.43149170751055
"Melastomataceae_Guyonia","Guyonia","Melastomataceae","herbaceous","Dry",100,100,4.60517018598809,0.8,1.2,NA,NA,"insects","biotic",1.94591014905531,64,2.44121883051413,5.69407173597366,3.95296211554951,5.69864920205785,5.68973882003766,7.62344911324542,4.14955137547089,6.93532128883318,4.41327818609579,-0.885017025522031,5.28722214056655,3.46574223088377,3.92626318755195,2.74061036825894,0.87,0.13,"closed","closed","closed",17.733,15,0.153,0.117,0.049,0,-0.434208479996208
"Lythraceae_Heimia","Heimia","Lythraceae","woody","Dry",50,50,3.91202300542815,0.5,1,0.3,0.8,"insects","biotic",2.86220088092947,448,3.61923132254525,5.67883760085212,4.41016950011788,5.69316944886618,5.66134270403218,7.05015927262557,4.00163844825538,6.19156986061846,4.91538760389826,-0.196145037753415,5.18691021719139,3.35648494912471,4.08875442640284,2.85852746057623,0.53,0.47,"closed","open","closed",45.048,4,0.031,0.02,0.006,-0.287682072451781,-0.188497265407072
"Melastomataceae_Henriettea","Henriettea","Melastomataceae","woody","Fleshy",100,100,4.60517018598809,0.5,0.8,0.2,0.3,"insects","biotic",2.56494935746154,1310,4.75873389385166,5.69562695477377,3.92218198626616,5.69876457136863,5.69225976450472,7.78793843462183,3.79859473002423,6.87763234588433,5.59404105990739,-0.32318122779072,5.26969339387092,3.7737101797788,3.91122978732891,2.84621848393734,0.91,0.09,"closed","closed","closed",22.94,68,0.184,0.154,0.089,-0.430782916092454,1.62585178215044
"Melastomataceae_Heterocentron","Heterocentron","Melastomataceae","herbaceous","Dry",100,100,4.60517018598809,0.5,0.7,0.25,0.4,"insects","biotic",2.56494935746154,110,3.31722632667749,5.68260755003626,4.31723790097984,5.6888993907606,5.67483776947738,7.39871122727476,4.4288459515469,6.77210282508357,4.26658462451175,0.688693996458577,5.08613067459429,3.63339609015664,4.05940036423435,2.74584875241809,0.99,0.01,"closed","closed","closed",7.24699999999999,14,0.364,0.278,0.115,-0.510825623765991,1.33663873655035
"Myrtaceae_Heteropyxis","Heteropyxis","Myrtaceae","woody","Dry",10,20,2.99573227355399,1,2,NA,NA,"insects","biotic",1.32175583998232,15,-0.405520602423966,5.67919431263273,4.66911784580339,5.6920565070431,5.65961900096068,6.62620588227134,4.34464666278898,5.96628593654165,3.32019533179411,-0.242160766629775,5.23557815612667,2.86103788936657,4.10296101265819,2.65421796112074,0.07,0.93,"open","open","open",22.878,3,0.048,0.03,0.008,0.405465108108164,-3.53569635252745
"Melastomataceae_Heterotis","Heterotis","Melastomataceae","woody","Dry",100,100,4.60517018598809,0.6,0.9,0.3,0.6,"insects","biotic",3.3499040872746,174,2.46868582736571,5.69458818986334,3.96398662190536,5.69883596165295,5.69003541848925,7.46041395164602,4.12305929007922,6.71785011767379,4.36169204163727,-0.768622107136785,5.28925787887168,3.4037500030741,3.96412746072884,2.73117236831115,0.62,0.38,"closed","closed","closed",15.99,6,0.112,0.078,0.025,-0.287682072451781,-0.303277699480157
"Myrtaceae_Homalospermum","Homalospermum","Myrtaceae","woody","Dry",4,4,1.79175946922805,2.5,3.5,NA,NA,"insects","biotic",2.70805020110221,58,-0.975572868837155,5.66685765057524,3.95354330428231,5.6797657420845,5.65475521193084,6.85817824741242,4.15152217633793,6.17214182408814,4.11142567099215,-1.33561950558836,5.28911619987405,3.59115624111497,4.0509661957272,2.91121512428355,0,1,"open","open","open",47.8,1,0,0,0,1.09861228866811,-4.84259850833457
"Myrtaceae_Homoranthus","Homoranthus","Myrtaceae","woody","Dry",1,1,0.405465108108164,1.5,1.5,NA,NA,"vertebrates","biotic",1.38629436111989,295,2.71876296278732,5.67644108848599,4.41420739887351,5.69449662732479,5.65524147679844,6.60211994009596,3.78589234269567,5.7925314481565,4.4767606561531,-1.1902674849683,5.18114628237548,2.9551286588338,4.17926531199293,2.73940735162453,0.37,0.63,"open","open","open",20.447,31,0.168,0.136,0.068,0.405465108108164,-0.299073209673596
"Melastomataceae_Huberia","Huberia","Melastomataceae","woody","Dry",35,465,5.58911956633606,2.4,6.3,0.3,1.8,"insects","biotic",3.79548918917219,134,2.70375138861962,5.68646532084903,4.12014976264056,5.69403122925802,5.67788528262049,7.26318644761581,3.87307310678211,6.4398350308774,5.04574128515569,-0.113285453676008,5.24633194495079,3.61317267981837,3.97590582624072,2.85609607787549,0.83,0.17,"closed","closed","closed",8.14299999999999,37,0.443,0.362,0.187,1.47017584510059,0.606592726134631
"Myrtaceae_Hypocalymma","Hypocalymma","Myrtaceae","woody","Dry",1,3,0.916290731874155,1.5,1.5,NA,NA,"insects","biotic",2.2512917986065,353,0.598046494542213,5.67061253873636,4.36147753784357,5.68904113111763,5.65330159804989,6.4671706373675,4.18140749218209,5.82792223973648,3.79365376090294,-1.4651446571775,5.27557931425625,3.06764418830975,4.16179394506096,2.77612428539468,0,1,"open","open","open",18.209,28,0.183,0.147,0.072,0.405465108108164,-2.30386948280749
"Myrtaceae_Kanakomyrtus","Kanakomyrtus","Myrtaceae","woody","Fleshy",40,300,5.13579843705026,2,2.5,0.5,0.5,"insects","biotic",2.19722457733622,5,-1.75832589220548,5.68872729101638,3.08390110424666,5.69803786031047,5.67859527859286,7.59927652905822,3.80958720100711,6.87501208430381,5.60470081900732,-0.433829553372902,5.0585187430702,3.93475019057585,3.95920875123105,2.88273580615831,1,0,"closed","closed","closed",48.372,6,0.037,0.026,0.008,0.810930216216329,-5.63724702612851
"Myrtaceae_Kania","Kania","Myrtaceae","woody","Dry",90,110,4.60517018598809,2.5,3,0.4,0.5,"insects","biotic",1.32175583998232,31,2.57693996697639,5.68410804458822,3.78874936548801,5.6860029661631,5.68117808732118,8.06053940868975,3.00429574329644,6.91215934384903,6.25586861037589,0.876305393174968,5.06654338218066,4.51659876124236,3.94791906236098,2.88881223564933,1,0,"closed","closed","closed",60.299,6,0.03,0.021,0.007,1.01160091167848,-1.52237555287132
"Myrtaceae_Kardomia","Kardomia","Myrtaceae","woody","Dry",3,6,1.79175946922805,1,1,NA,NA,"insects","biotic",1.94591014905531,53,0.386534880393339,5.67923040432199,4.57358022294653,5.69891270350031,5.65413686594631,6.51544560842348,3.72726384182596,5.64260399318074,4.48914360106154,-1.39907217263442,5.2461433054944,2.75688127731996,4.17707062710865,2.63768784877453,0.36,0.64,"open","open","open",27.533,6,0.065,0.046,0.015,0,-2.92885040485467
"Myrtaceae_Kjellbergiodendron","Kjellbergiodendron","Myrtaceae","woody","Fleshy",1,1,0.405465108108164,18,40,NA,NA,NA,NA,2.99573227355399,15,-0.411581680267457,5.69944783349617,3.69835465102352,5.701465330548,5.69662229538939,7.79419135775885,3.64084435968887,6.93560889009438,5.62923327488826,0.00335180374343778,5.22849152652846,4.16449273959122,3.91517799761813,2.8349315009172,1,0,"closed","closed","closed",46.478,1,0,0,0,3.36729582998647,-4.25056076262543
"Lythraceae_Koehneria","Koehneria","Lythraceae","woody","Dry",10,30,2.99573227355399,1.3,1.7,1,1.2,"insects","biotic",2.86220088092947,48,1.24312114614945,5.68896535971892,4.33641862700915,5.69791037185997,5.67579833844361,6.85188595426776,4.49546190709596,6.33667077379014,3.98118829369163,-0.482029785170065,5.21137890989525,2.79972686425426,4.16231220748475,2.71620220961742,0.35,0.65,"open","open","open",15.97,1,0,0,0,0.405465108108164,-1.52759081607747
"Vochysiaceae_Korupodendron","Korupodendron","Vochysiaceae","woody","Dry",1,1,0,10,10,10,10,NA,NA,2.99573227355399,3,-6.13217831733441,5.69421256948312,3.79369384212506,5.69720761709989,5.69117905832252,7.87361414613723,4.13897928636662,7.2395639188961,3.70687836652644,0.0399276776543723,5.2434771411557,4.10260555363115,3.85074578913917,2.81837755241136,1,0,"closed","closed","closed",18.837,1,0,0,0,2.30258509299405,-9.0680013381345
"Myrtaceae_Kunzea","Kunzea","Myrtaceae","woody","Dry",1,17,2.19722457733622,0.5,0.65,0.1,0.2,"insects","biotic",1.32175583998232,1472,3.84514428215175,5.66356846962489,4.27183390244989,5.68185766127857,5.64509556612993,6.74488057007267,3.51686135052357,5.7431233740009,4.86130863406766,-0.719423808123663,5.11886635186852,3.64224511974212,4.11444320747759,2.86517227610762,0.55,0.45,"closed","open","closed",37.928,78,0.115,0.097,0.057,-0.553385238184787,0.20945465655193
"Lythraceae_Lagerstroemia","Lagerstroemia","Lythraceae","woody","Dry",8,72,3.68887945411394,3,6,4,16,"insects","biotic",4.02535169073515,560,4.22822270112468,5.68918160666811,4.08356101244695,5.70530962102078,5.66996192658164,7.47162218189629,4.19819661656061,6.77552887194557,4.89602713967896,-0.465760392814463,5.24387007410819,3.84679960039863,4.04709735963061,2.80990182096099,0.93,0.07,"closed","closed","closed",38.103,61,0.108,0.09,0.051,1.50407739677627,0.587929681934387
"Combretaceae_Laguncularia","Laguncularia","Combretaceae","woody","Dry",1,1,0,18,20,3,5,"insects","biotic",1.6094379124341,338,3.65734488703257,5.6992258361057,3.78998276623165,5.70546772148461,5.69209556121352,7.50935440152009,4.1005549032711,6.72961644961374,5.0752171901119,-1.0025877357281,5.24557693524595,4.02379699183287,4.07699572497565,2.86191056700234,0.61,0.39,"closed","closed","closed",86.422,1,0,0,0,2.94443897916644,-0.801897385994446
"Melastomataceae_Lavoisiera","Lavoisiera","Melastomataceae","woody","Dry",100,300,5.29831736654804,0.33,2.04,0.22,1.03,"insects","biotic",3.40119738166216,240,1.73565015723523,5.68466728416712,4.35399795276721,5.69176775635527,5.67483643596627,7.19743861009911,4.30305951670214,6.58052450250085,4.09807214767039,-0.539908031346701,5.28360234912428,3.20129928885781,3.97505342120964,2.82537728321537,0.26,0.74,"open","open","open",5.20599999999999,42,0.718,0.589,0.313,0.169742774587095,0.0858383506628561
"Lythraceae_Lawsonia","Lawsonia","Lythraceae","woody","Dry",30,50,3.68887945411394,1.2,2.2,1.3,2,"insects","biotic",1.96009478404727,34,1.05585214637503,5.7007746992393,4.38195631975794,5.71033419009148,5.68991189459179,6.53713717332426,4.4675481439425,6.21204072760605,3.01067579981391,0.0392830348743963,5.24545512632518,2.84939127262855,4.3130432648234,2.71944758670545,0.21,0.79,"open","open","open",40.745,1,0,0,0,0.53062825106217,-2.65148098639715
"Myrtaceae_Lenwebbia","Lenwebbia","Myrtaceae","woody","Fleshy",1,28,2.67414864942653,4,7,2,4,"insects","biotic",2.39789527279837,20,0.772142837888665,5.6823555345695,4.03771643692123,5.69443701078122,5.66848644700792,7.64565816390197,4.05229768745015,7.00832113670083,5.19893275178926,-0.164668439269074,5.03958298032197,3.61696113982137,3.99137261654391,2.8704829027636,0.94,0.06,"closed","closed","closed",36.035,2,0.019,0.011,0.003,1.70474809223843,-2.81234785048774
"Myrtaceae_Leptospermum","Leptospermum","Myrtaceae","woody","Dry",100,300,5.29831736654804,1,5,0.2,1,"insects","biotic",2.19722457733622,3156,4.78504530238127,5.66702757303062,4.29413967211096,5.68474814136364,5.64854435910706,6.80197587889058,3.55697919205389,5.84707085522179,4.85506423041461,-0.762293019343227,5.10498950093456,3.62946615993301,4.12244807502994,2.84307019492707,0.74,0.26,"closed","closed","closed",34.705,96,0.132,0.112,0.068,1.09861228866811,1.23816153358972
"Melastomataceae_Lijndenia","Lijndenia","Melastomataceae","woody","Fleshy",1,2,0.405465108108164,3,4,2.5,3,"insects","biotic",1.70474809223843,62,2.4163062486545,5.69770681730119,3.79267432259349,5.70165258787254,5.69346150534775,7.88410615145481,3.79071690698324,6.98432188057462,5.66184660445506,-0.727964391740742,5.28545108913875,4.2136558666965,3.93129030245324,2.89571909895157,0.98,0.02,"closed","closed","closed",23.596,16,0.118,0.091,0.039,1.25276296849537,-0.744770957486328
"Myrtaceae_Lindsayomyrtus","Lindsayomyrtus","Myrtaceae","woody",NA,1,3,0.916290731874155,10,23,NA,NA,NA,NA,3.2188758248682,13,-0.780018137114003,5.69378626464152,3.62754447300983,5.70199718509096,5.68303939335816,7.66649627024679,4.47908266103433,7.18637393923424,4.65255757587313,-0.192459339402407,4.96254016772247,3.70984585564561,4.00567834242977,2.8359162221708,0.93,0.07,"closed","closed","closed",68.487,1,0,0,0,2.80336038090653,-5.00666208334959
"Melastomataceae_Lithobium","Lithobium","Melastomataceae","herbaceous","Dry",50,50,3.91202300542815,0.2,0.3,NA,NA,"insects","biotic",2.07944154167984,12,-1.60277567097294,5.68269559912741,4.38591501543088,5.68860257736142,5.67284464213628,7.22151734256142,4.43460945993497,6.69797050423048,3.38506488693274,-0.256567714899428,5.28394078122859,3.32478297740115,3.9730602160683,2.86533556184387,0.13,0.87,"open","open","open",51.653,1,0,0,0,-1.38629436111989,-5.54732394810448
"Myrtaceae_Lithomyrtus","Lithomyrtus","Myrtaceae","woody","Fleshy",1,3,0.693147180559945,2,3,1,1.5,"insects","biotic",2.35137525716348,289,2.11853667924873,5.70000399484229,4.29237906391419,5.70903934315423,5.68758325465301,7.14261338625121,4.64281406337936,6.74870760608317,3.15631893343075,-1.2546034553877,5.21362242085013,3.07096615611205,4.10202676288363,2.71905309274723,0.04,0.96,"open","open","open",47.424,11,0.051,0.038,0.015,0.916290731874155,-1.7405917504249
"Onagraceae_Lopezia","Lopezia","Onagraceae","herbaceous","Dry",4,120,4.12713438504509,0.6,2,0.35,0.8,"insects","biotic",2.484906649788,320,3.669460548694,5.67694737354977,4.50899195612832,5.68624445249796,5.66569516794412,7.03868942105795,4.54444569578243,6.52377750449434,3.65918710040071,0.543539745150566,4.92969245054089,3.52646994118744,4.12383710741411,2.74689264097965,0.91,0.09,"closed","closed","closed",46.218,35,0.077,0.063,0.032,0.262364264467491,-0.163908783904886
"Myrtaceae_Lophomyrtus","Lophomyrtus","Myrtaceae","woody","Fleshy",2,8,1.6094379124341,2,4,2.8,3,"insects","biotic",0,149,2.14221627018491,5.65660037039209,3.75371989595001,5.67155761548164,5.64280941378516,7.17005094476548,2.90370881468775,6.01019310187438,5.47077807304573,-0.389544976691959,5.08489865865864,4.23381700853664,4.02145896862234,3.01349002731808,0.83,0.17,"closed","closed","closed",36.035,3,0.03,0.019,0.005,1.09861228866811,-1.44227441819149
"Myrtaceae_Lophostemon","Lophostemon","Myrtaceae","woody","Dry",50,150,4.60517018598809,1,3,0.3,0.5,"insects","biotic",2.07944154167984,862,3.53258191357112,5.69366363798803,4.37390592128717,5.70570013571523,5.67730091638828,6.99827529330848,4.43245896743754,6.49001475830438,4.01957864553164,-1.10051026535993,5.13974265338067,3.04283721022067,4.12640913847019,2.73477323943631,0.38,0.62,"open","open","open",42.483,6,0.042,0.029,0.01,0.693147180559945,-0.216522082337915
"Onagraceae_Ludwigia","Ludwigia","Onagraceae","woody","Dry",50,400,5.41610040220442,0.5,1.5,0.2,0.7,"insects","biotic",3.3499040872746,9609,5.55692682219709,5.68431971086416,4.29351511518545,5.70032306267653,5.66641287722686,7.25502674143186,3.99113388497309,6.44242296175983,4.93440455860947,-0.778221816226928,5.25396695349268,3.63317353703367,4.04957615513412,2.7736996745797,0.61,0.39,"closed","closed","closed",82.6,103,0.056,0.048,0.029,0,1.14291714167016
"Myrtaceae_Luma","Luma","Myrtaceae","woody","Fleshy",1,16,2.14006616349627,3,6,3,4,"insects","biotic",2.56494935746154,81,2.98430766092305,5.65454061509342,4.44107333773575,5.67488149779605,5.63533670264462,7.01350605313836,4.3943424319351,6.39802457791234,4.31726929489819,0.0865426627556525,4.97271390090227,4.16988498488548,4.09394956644433,2.98068152348866,0.82,0.18,"closed","closed","closed",45.838,2,0.015,0.009,0.002,1.50407739677627,-0.84080578051416
"Combretaceae_Lumnitzera","Lumnitzera","Combretaceae","woody","Dry",1,1,0,4,5,1,2,"insects or vertebrates","biotic",1.94591014905531,220,3.29328874735081,5.70078072972524,3.82626373201844,5.7074372069512,5.69195811719317,7.53600366037001,4.32908425909131,6.88865643735417,4.98308200052913,-1.14783945388139,5.22055222514525,3.97784936267191,4.04275437425729,2.87207225114348,0.49,0.51,"open","open","closed",73.811,5,0.022,0.015,0.005,1.50407739677627,-1.00821902463906
"Myrtaceae_Lysicarpus","Lysicarpus","Myrtaceae","woody","Dry",3,9,2.01490302054226,5.5,6,NA,NA,"insects","biotic",2.30258509299405,117,0.295409295912564,5.6848894429067,4.55489806744443,5.7029559593335,5.661138270881,6.46740567018929,3.92506504287095,5.6836967418848,4.27792948748454,-1.34182227197146,5.21645477377976,2.65143807319439,4.20362149439088,2.62707550886914,0.03,0.97,"open","open","open",67.149,1,0,0,0,1.74919985480926,-3.91150473491303
"Lythraceae_Lythrum","Lythrum","Lythraceae","herbaceous","Dry",8,60,3.52636052461616,0.4,0.8,0.3,0.7,"insects","biotic",2.77258872223978,6122,4.95335278310425,5.65442353709502,4.36585758289387,5.68768060630437,5.62046714070763,6.6763883136378,3.69510683598021,5.73670352255081,4.61657014771407,-0.770812271904657,5.25315166492682,4.02735415058464,4.1331979369006,2.84175946095644,0.56,0.44,"closed","open","closed",51.031,43,0.074,0.061,0.032,-0.51082562376599,1.02091949190449
"Melastomataceae_Macairea","Macairea","Melastomataceae","woody","Dry",100,100,4.60517018598809,0.6,0.7,0.25,0.3,"insects","biotic",2.14006616349627,828,3.37350145197445,5.69420034531584,4.16623884917608,5.69840742150818,5.68908483997599,7.59555564942595,4.12998610511773,6.81836780787048,4.99692697213762,-0.950832490147705,5.28751039841784,3.40697633131865,3.91952898810555,2.82278482306603,0.61,0.39,"closed","closed","closed",22.877,23,0.137,0.109,0.051,-0.430782916092454,0.2433694129408
"Melastomataceae_Macrocentrum","Macrocentrum","Melastomataceae","herbaceous","Dry",100,100,4.60517018598809,0.45,0.55,0.3,0.4,"insects","biotic",1.50407739677627,93,2.30533935043109,5.69451294637149,4.00176023505118,5.69774594324618,5.69165019382534,7.81195678889428,3.79980920691201,6.92698028617063,5.51179843676003,-0.212923099033189,5.26626098730973,3.78455880389761,3.88849056363869,2.76607807848365,0.96,0.04,"closed","closed","closed",27.359,28,0.122,0.098,0.048,-0.693147180559945,-1.0037061919477
"Combretaceae_Macropteranthes","Macropteranthes","Combretaceae","woody","Dry",1,1,0,3,3,1,1,"insects","biotic",2.2512917986065,146,1.80561965544292,5.69510115915942,4.52132896088159,5.70878345539952,5.67561202242124,6.66768466247857,4.50588060292208,6.22748953690735,3.57036150542128,-1.39606479453341,5.18939773733652,2.61907795586087,4.20379354277721,2.61898518170799,0.15,0.85,"open","open","open",17.747,5,0.091,0.062,0.019,1.09861228866811,-1.07059683210951
"Myrtaceae_Malleostemon","Malleostemon","Myrtaceae","woody","Dry",1,1,0.405465108108164,1.5,1.5,NA,NA,"insects","biotic",1.50407739677627,245,-0.314209145843446,5.68177341099697,4.63829603109603,5.70655415349383,5.65656303572006,5.69779211125104,4.05986324463345,4.99808856857642,3.29272250170632,-2.172310225211,5.04013435457003,1.77442632754665,4.2540203115799,2.63986964494556,0,1,"open","open","open",18.225,14,0.145,0.111,0.046,0.405465108108164,-3.21700342373817
"Melastomataceae_Marcetia","Marcetia","Melastomataceae","woody","Dry",100,100,4.60517018598809,0.4,0.8,0.2,0.3,"insects","biotic",2.484906649788,305,1.95138413548855,5.68881395191387,4.22358629234033,5.69504298672451,5.68004211886153,7.09999463738015,4.15491304292039,6.40342114459395,4.52831162084078,-0.550950126911575,5.27917131521311,3.27767548544712,4.00494863058467,2.81940986816266,0.29,0.71,"open","open","open",13.862,30,0.245,0.198,0.098,-0.51082562376599,-0.677767148007246
"Melastomataceae_Medinilla","Medinilla","Melastomataceae","woody","Fleshy",100,100,4.60517018598809,0.4,2,NA,NA,"insects","biotic",3.40119738166216,712,4.68752806428043,5.69154008692239,3.83501151428138,5.69498435233857,5.68725253150575,7.92320984696489,3.63927167713651,6.9800616131061,5.92642512840976,0.130646381159831,5.19349713589879,4.34296789363166,3.93232366611041,2.86698590015676,0.92,0.08,"closed","closed","closed",21.239,381,0.28,0.247,0.172,0.182321556793955,1.63168894999432
"Myrtaceae_Melaleuca","Melaleuca","Myrtaceae","woody","Dry",250,300,5.61677109766657,1,1.5,NA,NA,"vertebrates","biotic",2.2512917986065,6773,4.52160680732664,5.68342914279002,4.47436990046274,5.70098649489533,5.66287215712019,6.50099541445086,4.12380159728724,5.87802050194973,3.97664949586309,-1.38939618126968,5.12551558060959,2.87965339776163,4.20664889527201,2.70536411285878,0.16,0.84,"open","open","open",31.813,465,0.193,0.171,0.121,0.22314355131421,1.06173179604707
"Melastomataceae_Melastoma","Melastoma","Melastomataceae","woody","Dry",100,100,4.60517018598809,0.9,0.9,0.9,0.9,"insects","biotic",4.11087386417331,1098,4.69923289480063,5.69216003842131,4.03238751409119,5.70329250280091,5.67841773538376,7.59379165959315,4.12490938673121,6.83586473183333,5.27415664035934,-0.389215381724308,5.20704837682572,3.92857185454326,4.01740615731277,2.82264251334073,0.78,0.22,"closed","closed","closed",12.861,110,0.365,0.312,0.193,-0.105360515657826,2.14503341851668
"Melastomataceae_Melastomastrum","Melastomastrum","Melastomataceae","woody","Dry",100,100,4.60517018598809,0.5,0.6,NA,NA,"insects","biotic",3.65065824129374,193,2.55957086778411,5.69544911348831,4.11472215888606,5.70126646993481,5.69057777463585,7.37815258219864,4.2016710524204,6.6904496006701,4.2038430157774,-1.14701868326072,5.2907934950774,3.27924951829861,3.97014993829776,2.7503085920398,0.56,0.44,"closed","open","closed",17.733,9,0.124,0.091,0.033,-0.59783700075562,-0.31585644272623
"Melastomataceae_Memecylon","Memecylon","Melastomataceae","woody","Fleshy",1,1,0,6,10,6,9,"insects","biotic",1.25276296849537,1158,3.96522749657246,5.6972500289352,3.97746711780388,5.70244064102385,5.69090715344544,7.63382359552855,4.16497383582458,6.89450150547886,5.15288382542175,-0.586130335089371,5.25106786344459,3.84424882447777,3.9720364941961,2.79776612976792,0.75,0.25,"closed","closed","closed",3.94099999999999,400,1.52,1.345,0.942,2.07944154167984,2.5937929983596
"Melastomataceae_Meriania","Meriania","Melastomataceae","woody","Dry",60,300,4.60517018598809,1.2,2.8,0.3,0.6,"insects","biotic",3.52636052461616,640,4.94921920020931,5.67908554741685,4.07265074501786,5.68155006883521,5.67571839893079,7.60591176224085,3.77137873320392,6.7036987718788,5.37527492745672,0.711421305887328,5.16527651509041,4.20411867791857,3.96860919083197,2.89095916043773,0.93,0.07,"closed","closed","closed",21.624,111,0.218,0.186,0.115,0.693147180559945,1.87541539123517
"Melastomataceae_Merianthera","Merianthera","Melastomataceae","woody","Dry",100,100,4.60517018598809,1,1.5,0.6,0.9,"insects","biotic",3.68887945411394,40,0.602974454457347,5.68877777537417,4.24466302460532,5.69588707344698,5.67971015851632,7.02928060501329,4.31756063465944,6.44690981492125,4.16463300256499,-0.459159212482668,5.27673426324755,3.16280393460129,3.99217180007398,2.77699012504379,0.68,0.32,"closed","closed","closed",34.596,7,0.056,0.04,0.014,0.22314355131421,-2.94076361398692
"Myrtaceae_Metrosideros","Metrosideros","Myrtaceae","woody","Dry",150,200,5.16478597392351,2,3,NA,NA,"insects, vertebrates","biotic",2.35137525716348,512,4.84498634230903,5.66548168357614,3.67551611837526,5.67751814331622,5.65427465727637,7.52401582451942,3.10889414509187,6.41406132653554,5.7695148542388,-0.0799520795999025,5.0699233695772,4.42547281732487,4.00349460814357,2.96343401295196,0.94,0.06,"closed","closed","closed",60.299,78,0.072,0.061,0.036,0.916290731874155,0.745670822461333
